# BUSCO version is: 5.8.3 
# The lineage dataset is: embryophyta_odb12 (Creation date: 2025-07-01, number of genomes: 78, number of BUSCOs: 2026)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
1264826at3193	Complete	Chr27	7837395	7838103	+	246.1	168	https://www.orthodb.org/?query=1264826at3193	WUSCHEL-related homeobox
1264885at3193	Complete	Chr27	10065219	10055550	-	627.3	331	https://www.orthodb.org/?query=1264885at3193	Geranylgeranyl transferase type-1 subunit beta
1264898at3193	Complete	Chr27	9722419	9719432	-	711.4	352	https://www.orthodb.org/?query=1264898at3193	Dual-specificity RNA methyltransferase
1265033at3193	Complete	Chr07	4570142	4561013	-	857.3	388	https://www.orthodb.org/?query=1265033at3193	QUEUINE TRNA-RIBOSYLTRANSFERASE CATALYTIC SUBUNIT 1
1265035at3193	Complete	Chr02	28635212	28638315	+	838.2	379	https://www.orthodb.org/?query=1265035at3193	UPF0183 protein
1265050at3193	Complete	Chr20	4592101	4595152	+	1180.4	508	https://www.orthodb.org/?query=1265050at3193	elongator complex protein 3
1265347at3193	Complete	Chr25	23440028	23444058	+	671.1	343	https://www.orthodb.org/?query=1265347at3193	Abhd18
1265376at3193	Missing
1265487at3193	Missing
1265640at3193	Missing
1265833at3193	Missing
1265835at3193	Complete	Chr27	11930157	11934455	+	564.0	302	https://www.orthodb.org/?query=1265835at3193	Golgi to ER traffic protein
1265883at3193	Complete	Chr23	10766782	10770720	+	673.4	346	https://www.orthodb.org/?query=1265883at3193	telomerase Cajal body protein
1266208at3193	Complete	Chr12	2465428	2464089	-	417.6	231	https://www.orthodb.org/?query=1266208at3193	uncharacterized protein LOC106758084 isoform X1
1266364at3193	Complete	Chr07	431070	429309	-	237.0	161	https://www.orthodb.org/?query=1266364at3193	PsbP domain-containing protein 3, chloroplastic
1266388at3193	Complete	Chr16	2106296	2100821	-	1192.1	585	https://www.orthodb.org/?query=1266388at3193	aldehyde dehydrogenase
1267126at3193	Complete	Chr20	31180359	31176889	-	453.6	225	https://www.orthodb.org/?query=1267126at3193	UPF0235 protein
1267266at3193	Complete	Chr20	2755627	2757370	+	933.3	472	https://www.orthodb.org/?query=1267266at3193	Isopenicillin N synthase-like
1267329at3193	Complete	Chr07	14656292	14659174	+	993.3	460	https://www.orthodb.org/?query=1267329at3193	Eukaryotic translation initiation factor 3 subunit L
1267607at3193	Complete	Chr14	2532995	2531477	-	761.5	449	https://www.orthodb.org/?query=1267607at3193	pentatricopeptide repeat-containing protein
1267912at3193	Missing
1267956at3193	Complete	Chr12	32358855	32315087	-	951.8	511	https://www.orthodb.org/?query=1267956at3193	Peptidyl-prolyl cis-trans isomerase
1267969at3193	Complete	Chr05	17928390	17924696	-	2382.5	1189	https://www.orthodb.org/?query=1267969at3193	Oxoprolinase
1268052at3193	Complete	Chr23	17497015	17492852	-	664.1	352	https://www.orthodb.org/?query=1268052at3193	carboxyl-terminal-processing peptidase 1, chloroplastic
1268055at3193	Complete	Chr07	33330309	33328210	-	618.1	332	https://www.orthodb.org/?query=1268055at3193	ribosome maturation protein
1268221at3193	Complete	Chr07	11600318	11597523	-	614.9	302	https://www.orthodb.org/?query=1268221at3193	Methyltransferase
1268265at3193	Missing
1268333at3193	Complete	Chr27	10985964	10989667	+	2539.8	1147	https://www.orthodb.org/?query=1268333at3193	Splicing factor 3B subunit 3
1268378at3193	Complete	Chr27	580946	578396	-	302.9	155	https://www.orthodb.org/?query=1268378at3193	NADH dehydrogenase of ubiquinone 1 alpha subcomplex subunit 12
1268466at3193	Complete	Chr02	28216972	28235094	+	502.1	315	https://www.orthodb.org/?query=1268466at3193	uncharacterized protein LOC111397218 isoform X1
1268588at3193	Complete	Chr07	7841105	7844266	+	648.6	316	https://www.orthodb.org/?query=1268588at3193	G-protein coupled receptor
1268589at3193	Missing
1268657at3193	Missing
1269035at3193	Complete	Chr07	8498149	8500363	+	616.0	286	https://www.orthodb.org/?query=1269035at3193	Memo1
1269100at3193	Missing
1269193at3193	Complete	Chr07	2168767	2167729	-	372.7	198	https://www.orthodb.org/?query=1269193at3193	glucose-induced degradation protein 8
1269437at3193	Complete	Chr12	6002463	5990106	-	371.1	179	https://www.orthodb.org/?query=1269437at3193	Lactoylglutathione lyase
1269525at3193	Missing
1269602at3193	Complete	Chr09	4365007	4359671	-	1626.9	739	https://www.orthodb.org/?query=1269602at3193	DNA repair helicase
1269625at3193	Complete	Chr21	5649253	5653809	+	573.8	504	https://www.orthodb.org/?query=1269625at3193	Starch synthase
1269645at3193	Complete	Chr09	1269041	1274634	+	1552.3	700	https://www.orthodb.org/?query=1269645at3193	DNA replication licensing factor
1269726at3193	Complete	Chr12	10886346	10881429	-	1716.4	787	https://www.orthodb.org/?query=1269726at3193	phosphorylase
1269741at3193	Missing
1269865at3193	Complete	Chr16	3647897	3656018	+	1874.0	936	https://www.orthodb.org/?query=1269865at3193	Isoleucine--trna ligase
1269871at3193	Complete	Chr07	3113156	3109356	-	850.0	396	https://www.orthodb.org/?query=1269871at3193	COP9 signalosome complex subunit
1270191at3193	Complete	Chr12	14666753	14669952	+	750.8	378	https://www.orthodb.org/?query=1270191at3193	AP-3 complex subunit mu
1270268at3193	Missing
1270398at3193	Missing
1270532at3193	Missing
1270855at3193	Complete	Chr12	35329708	35334168	+	814.5	395	https://www.orthodb.org/?query=1270855at3193	pheophorbide a oxygenase
1270882at3193	Complete	Chr05	17630617	17633803	+	379.6	192	https://www.orthodb.org/?query=1270882at3193	Trafficking protein particle complex subunit
1270892at3193	Missing
1270920at3193	Complete	Chr09	16630450	16618316	-	384.8	233	https://www.orthodb.org/?query=1270920at3193	Methyltransferase
1270946at3193	Complete	Chr27	6721460	6710189	-	451.6	283	https://www.orthodb.org/?query=1270946at3193	Autophagy-related protein
1271065at3193	Complete	Chr20	982007	985245	+	708.6	357	https://www.orthodb.org/?query=1271065at3193	Peptidyl-prolyl cis-trans isomerase
1271130at3193	Complete	Chr23	11723712	11726851	+	713.7	396	https://www.orthodb.org/?query=1271130at3193	Trafficking protein particle complex subunit 13
1271171at3193	Complete	Chr02	5913564	5909554	-	249.4	119	https://www.orthodb.org/?query=1271171at3193	IRON-SULFUR ASSEMBLY PROTEIN ISCA CHLOROPLASTIC
1271451at3193	Missing
1271528at3193	Complete	Chr21	2823287	2826804	+	905.5	493	https://www.orthodb.org/?query=1271528at3193	phosphoglucan phosphatase lsf1 chloroplastic
1271553at3193	Complete	Chr12	16671533	16669728	-	401.8	234	https://www.orthodb.org/?query=1271553at3193	PsbP domain-containing protein 7, chloroplastic
1271575at3193	Complete	Chr23	12423467	12418076	-	791.9	544	https://www.orthodb.org/?query=1271575at3193	glyoxysomal processing protease glyoxysomal
1271645at3193	Complete	Chr02	13446509	13442025	-	1379.9	673	https://www.orthodb.org/?query=1271645at3193	acyl-coenzyme A oxidase
1271796at3193	Complete	Chr03	12585227	12582380	-	480.5	237	https://www.orthodb.org/?query=1271796at3193	Ribosomal rna small subunit methyltransferase g
1272124at3193	Complete	Chr07	1017331	1014468	-	1149.8	609	https://www.orthodb.org/?query=1272124at3193	Pentatricopeptide repeat-containing protein
1272202at3193	Complete	Chr23	14346311	14347271	+	649.1	312	https://www.orthodb.org/?query=1272202at3193	peroxisome biogenesis protein 7
1272300at3193	Complete	Chr25	27756365	27753810	-	623.6	287	https://www.orthodb.org/?query=1272300at3193	Deoxyribonuclease
1272301at3193	Complete	Chr27	12369448	12370717	+	482.0	231	https://www.orthodb.org/?query=1272301at3193	Chlorophyll A-B binding protein
1272431at3193	Complete	Chr23	11811427	11812241	+	479.1	272	https://www.orthodb.org/?query=1272431at3193	Sphingolipid delta(4)-desaturase
1272460at3193	Complete	Chr16	3427439	3431920	+	1829.2	892	https://www.orthodb.org/?query=1272460at3193	Vacuolar protein-sorting-associated protein 11
1272483at3193	Complete	Chr09	8711966	8714093	+	364.4	235	https://www.orthodb.org/?query=1272483at3193	Coiled-coil domain-containing protein
1272595at3193	Complete	Chr05	858224	845450	-	682.4	354	https://www.orthodb.org/?query=1272595at3193	choline monooxygenase
1272649at3193	Complete	Chr23	28751971	28749304	-	480.5	258	https://www.orthodb.org/?query=1272649at3193	1-ACYL-SN-GLYCEROL-3-PHOSPHATE ACYLTRANSFERASE
1272688at3193	Complete	Chr12	17817676	17818117	+	245.0	136	https://www.orthodb.org/?query=1272688at3193	Ycf20-like protein
1272740at3193	Complete	Chr12	3553723	3555913	+	325.4	176	https://www.orthodb.org/?query=1272740at3193	Exosome complex component
1272970at3193	Complete	Chr03	1943188	1920153	-	904.6	448	https://www.orthodb.org/?query=1272970at3193	Fe-S cluster assembly factor
1273124at3193	Complete	Chr14	6201007	6200536	-	263.5	134	https://www.orthodb.org/?query=1273124at3193	NAD(P)-linked oxidoreductase superfamily protein
1273319at3193	Complete	Chr20	8912956	8942777	+	1504.6	754	https://www.orthodb.org/?query=1273319at3193	Pentatricopeptide repeat-containing protein
1273411at3193	Complete	Chr23	6889604	6893064	+	991.6	507	https://www.orthodb.org/?query=1273411at3193	DNA photolyase
1273629at3193	Missing
1273735at3193	Complete	Chr09	18967905	18963517	-	1258.9	641	https://www.orthodb.org/?query=1273735at3193	DNA replication licensing factor
1273787at3193	Complete	Chr07	9391712	9384294	-	1480.0	871	https://www.orthodb.org/?query=1273787at3193	f-box protein
1273844at3193	Missing
1273903at3193	Complete	Chr05	18203839	18199173	-	1414.4	698	https://www.orthodb.org/?query=1273903at3193	DNA replication licensing factor
1273959at3193	Complete	Chr14	9359651	9360446	+	294.2	201	https://www.orthodb.org/?query=1273959at3193	fatty acid desaturase
1274019at3193	Missing
1274249at3193	Complete	Chr07	13844446	13835716	-	823.9	416	https://www.orthodb.org/?query=1274249at3193	tryptophan--tRNA ligase
1274258at3193	Fragmented	Chr09	2237713	2248852	+	446.3	233	https://www.orthodb.org/?query=1274258at3193	l-galactose dehydrogenase
1274352at3193	Missing
1274456at3193	Complete	Chr17	26308379	26305569	-	1535.9	681	https://www.orthodb.org/?query=1274456at3193	Elongation factor
1274490at3193	Complete	Chr09	29645862	29637410	-	290.9	202	https://www.orthodb.org/?query=1274490at3193	DNA repair protein
1274528at3193	Missing
1274626at3193	Complete	Chr07	924597	920337	-	552.1	286	https://www.orthodb.org/?query=1274626at3193	INACTIVE PURPLE ACID PHOSPHATASE-LIKE PROTEIN
1274676at3193	Complete	Chr23	5932616	5937348	+	652.8	316	https://www.orthodb.org/?query=1274676at3193	Peroxisome biogenesis protein 2
1274824at3193	Complete	Chr23	8488623	8485409	-	641.1	343	https://www.orthodb.org/?query=1274824at3193	deaminase
1274957at3193	Complete	Chr16	20246551	20241489	-	690.1	314	https://www.orthodb.org/?query=1274957at3193	Eukaryotic translation initiation factor 3 subunit
1275024at3193	Complete	Chr25	20839043	20830783	-	425.2	328	https://www.orthodb.org/?query=1275024at3193	cytoplasmic trna 2-thiolation protein 2
1275041at3193	Complete	Chr05	15860487	15855129	-	1037.1	753	https://www.orthodb.org/?query=1275041at3193	pentatricopeptide repeat-containing protein
1275236at3193	Complete	Chr02	22441204	22443722	+	539.4	276	https://www.orthodb.org/?query=1275236at3193	queuosine salvage protein
1275266at3193	Complete	Chr25	31808193	31803965	-	381.1	241	https://www.orthodb.org/?query=1275266at3193	D-tagatose-1,6-bisphosphate aldolase
1275319at3193	Complete	Chr03	27336680	27334979	-	867.6	482	https://www.orthodb.org/?query=1275319at3193	pentatricopeptide repeat-containing protein
1275348at3193	Complete	Chr27	31463736	31461312	-	1221.2	727	https://www.orthodb.org/?query=1275348at3193	Pentatricopeptide repeat-containing protein
1275607at3193	Complete	Chr07	10340152	10375251	+	572.2	296	https://www.orthodb.org/?query=1275607at3193	alkylated DNA repair protein alkB 8
1275666at3193	Missing
1275722at3193	Complete	Chr09	13831693	13842913	+	498.0	274	https://www.orthodb.org/?query=1275722at3193	tip41-like protein
1275738at3193	Complete	Chr12	16663709	16669326	+	1641.7	950	https://www.orthodb.org/?query=1275738at3193	Lysine-specific demethylase
1275874at3193	Complete	Chr27	3437131	3439562	+	408.2	274	https://www.orthodb.org/?query=1275874at3193	Zinc finger CCHC domain-containing protein
1275915at3193	Complete	Chr02	790511	792978	+	427.7	228	https://www.orthodb.org/?query=1275915at3193	ABC transporter
1275923at3193	Complete	Chr27	4606654	4583484	-	2522.4	1255	https://www.orthodb.org/?query=1275923at3193	cleavage and polyadenylation specificity factor
1275975at3193	Complete	Chr21	6205900	6207229	+	382.0	200	https://www.orthodb.org/?query=1275975at3193	Impact
1276013at3193	Complete	Chr07	15103404	15100796	-	289.5	150	https://www.orthodb.org/?query=1276013at3193	hemoglobin
1276053at3193	Missing
1276540at3193	Complete	Chr23	4290446	4293271	+	900.2	395	https://www.orthodb.org/?query=1276540at3193	Developmentally regulated G-protein
1276689at3193	Complete	Chr23	30188124	30173523	-	2408.0	1224	https://www.orthodb.org/?query=1276689at3193	protein nap1
1276690at3193	Complete	Chr14	15204278	15192092	-	1184.6	714	https://www.orthodb.org/?query=1276690at3193	U-box domain-containing protein
1276773at3193	Complete	Chr17	19331025	19327355	-	395.5	212	https://www.orthodb.org/?query=1276773at3193	ATP-DEPENDENT HELICASE/DEOXYRIBONUCLEASE SUBUNIT B
1276800at3193	Complete	Chr17	36508788	36510705	+	820.4	480	https://www.orthodb.org/?query=1276800at3193	nitroreductase
1277068at3193	Complete	Chr21	19289430	19293663	+	373.7	205	https://www.orthodb.org/?query=1277068at3193	phosphatidylglycerophosphate phosphatase 1
1277392at3193	Complete	Chr17	23944182	23954056	+	498.4	245	https://www.orthodb.org/?query=1277392at3193	NAD(P)-binding Rossmann-fold superfamily protein
1277663at3193	Complete	Chr05	23605407	23611773	+	625.2	293	https://www.orthodb.org/?query=1277663at3193	TRNA (cytidine(32)/guanosine(34)-2'-O)-methyltransferase
1277929at3193	Complete	Chr02	20090610	20098602	+	1127.8	571	https://www.orthodb.org/?query=1277929at3193	Kinesin-like protein
1278135at3193	Missing
1278254at3193	Complete	Chr20	16675841	16683161	+	1833.7	909	https://www.orthodb.org/?query=1278254at3193	DNA mismatch repair protein
1278512at3193	Complete	Chr17	33574093	33567250	-	969.9	579	https://www.orthodb.org/?query=1278512at3193	E3 ubiquitin-protein ligase
1278530at3193	Complete	Chr27	11285348	11288275	+	276.3	176	https://www.orthodb.org/?query=1278530at3193	Elongator complex protein
1278625at3193	Complete	Chr07	551857	542718	-	365.9	199	https://www.orthodb.org/?query=1278625at3193	peptidyl-prolyl cis-trans isomerase
1278722at3193	Complete	Chr03	9925008	9918639	-	608.5	298	https://www.orthodb.org/?query=1278722at3193	sodium/pyruvate cotransporter bass2, chloroplastic
1278779at3193	Complete	Chr20	7034799	7033343	-	415.4	247	https://www.orthodb.org/?query=1278779at3193	Wall-associated receptor kinase
1279084at3193	Complete	Chr23	30656526	30658798	+	190.4	120	https://www.orthodb.org/?query=1279084at3193	Ribonuclease H2, subunit C
1279166at3193	Fragmented	Chr12	18222500	18234348	+	358.0	181	https://www.orthodb.org/?query=1279166at3193	NAD(P)-binding Rossmann-fold superfamily protein
1279260at3193	Complete	Chr25	29164698	29157700	-	1802.6	813	https://www.orthodb.org/?query=1279260at3193	UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase SPINDLY
1279464at3193	Complete	Chr23	1403311	1378144	-	621.8	305	https://www.orthodb.org/?query=1279464at3193	LOW PSII ACCUMULATION 3 protein
1279481at3193	Complete	Chr05	16744618	16747715	+	321.0	189	https://www.orthodb.org/?query=1279481at3193	26S proteasome non-ATPase regulatory subunit
1279511at3193	Complete	Chr12	1350576	1355739	+	1360.3	638	https://www.orthodb.org/?query=1279511at3193	DNA topoisomerase
1279638at3193	Complete	Chr07	3145753	3150378	+	1009.9	611	https://www.orthodb.org/?query=1279638at3193	Alpha-1,6-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase
1279865at3193	Complete	Chr02	29394234	29397546	+	793.5	366	https://www.orthodb.org/?query=1279865at3193	3-dehydroquinate synthase
1280416at3193	Complete	Chr05	17078885	17056314	-	157.1	107	https://www.orthodb.org/?query=1280416at3193	Cytochrome c oxidase
1280570at3193	Missing
1280628at3193	Complete	Chr17	15921858	15925445	+	510.5	334	https://www.orthodb.org/?query=1280628at3193	Protein TIC 56 chloroplastic
1280655at3193	Complete	Chr09	6369787	6370623	+	414.3	208	https://www.orthodb.org/?query=1280655at3193	adaptin ear-binding coat-associated protein
1280656at3193	Missing
1280802at3193	Complete	Chr23	32041419	32035180	-	1582.3	776	https://www.orthodb.org/?query=1280802at3193	DNA replication licensing factor
1280890at3193	Complete	Chr02	9462261	9474003	+	771.9	352	https://www.orthodb.org/?query=1280890at3193	Developmentally-regulated G-protein
1281035at3193	Complete	Chr02	22730264	22733989	+	638.9	419	https://www.orthodb.org/?query=1281035at3193	molybdate-anion transporter
1281057at3193	Missing
1281122at3193	Complete	Chr27	25490016	25476187	-	483.6	283	https://www.orthodb.org/?query=1281122at3193	Uricase
1281201at3193	Complete	Chr03	14744436	14748695	+	649.9	305	https://www.orthodb.org/?query=1281201at3193	kinase
1281350at3193	Missing
1281381at3193	Complete	Chr05	717504	700618	-	1476.5	849	https://www.orthodb.org/?query=1281381at3193	protein TRANSPARENT TESTA 9
1281496at3193	Missing
1281619at3193	Missing
1281643at3193	Complete	Chr25	15156359	15171882	+	1376.2	658	https://www.orthodb.org/?query=1281643at3193	DNA GYRASE SUBUNIT B
1281672at3193	Complete	Chr09	2214796	2212275	-	640.6	318	https://www.orthodb.org/?query=1281672at3193	proline iminopeptidase
1281699at3193	Complete	Chr12	1469384	1456948	-	612.3	393	https://www.orthodb.org/?query=1281699at3193	Transducin/WD40 repeat-like superfamily protein
1282046at3193	Complete	Chr12	34608861	34612815	+	747.1	344	https://www.orthodb.org/?query=1282046at3193	polycomb group protein
1282152at3193	Complete	Chr16	11014907	11019164	+	2085.5	933	https://www.orthodb.org/?query=1282152at3193	u5 small nuclear ribonucleoprotein component
1282229at3193	Missing
1282288at3193	Complete	Chr12	20980668	20986485	+	727.7	402	https://www.orthodb.org/?query=1282288at3193	Translation initiation factor eif-2b subunit gamma
1282445at3193	Complete	Chr12	16103521	16094556	-	629.8	370	https://www.orthodb.org/?query=1282445at3193	TAFAZZIN
1282741at3193	Missing
1282751at3193	Complete	Chr25	33322659	33326122	+	731.7	410	https://www.orthodb.org/?query=1282751at3193	Importin subunit alpha
1282758at3193	Complete	Chr17	30503764	30499648	-	1203.6	639	https://www.orthodb.org/?query=1282758at3193	translation initiation factor IF
1283082at3193	Complete	Chr05	19804139	19801238	-	477.2	640	https://www.orthodb.org/?query=1283082at3193	pyrophosphate-energized membrane proton pump
1283137at3193	Complete	Chr16	697244	703606	+	483.4	249	https://www.orthodb.org/?query=1283137at3193	ATP-DEPENDENT CLP PROTEASE PROTEOLYTIC SUBUNIT
1283141at3193	Complete	Chr14	2631006	2632685	+	422.4	199	https://www.orthodb.org/?query=1283141at3193	Mitotic spindle checkpoint protein
1283164at3193	Missing
1283922at3193	Missing
1283940at3193	Fragmented	Chr07	6043919	6041776	-	614.7	332	https://www.orthodb.org/?query=1283940at3193	WD repeat-containing protein atcsa-1
1283983at3193	Missing
1283993at3193	Complete	Chr09	4581803	4579203	-	389.2	173	https://www.orthodb.org/?query=1283993at3193	Acyl-CoA N-acyltransferases (NAT) superfamily protein
1284154at3193	Missing
1284483at3193	Complete	Chr07	12838782	12834143	-	705.7	339	https://www.orthodb.org/?query=1284483at3193	cytoplasmic trna 2-thiolation protein 1
1284628at3193	Complete	Chr21	1717415	1715684	-	932.7	534	https://www.orthodb.org/?query=1284628at3193	Pentatricopeptide repeat-containing protein
1284827at3193	Complete	Chr03	12545845	12540993	-	660.3	307	https://www.orthodb.org/?query=1284827at3193	bifunctional L-3-cyanoalanine synthase/cysteine synthase
1284968at3193	Complete	Chr14	11366147	11380997	+	1465.1	820	https://www.orthodb.org/?query=1284968at3193	ATP-dependent DNA helicase
1284973at3193	Complete	Chr16	5409580	5413770	+	841.4	421	https://www.orthodb.org/?query=1284973at3193	Nedd8-activating enzyme e1 catalytic subunit
1284985at3193	Complete	Chr05	15273421	15274546	+	664.6	318	https://www.orthodb.org/?query=1284985at3193	Gdp-l-fucose synthase
1285020at3193	Missing
1285074at3193	Complete	Chr03	13959152	13955007	-	653.3	330	https://www.orthodb.org/?query=1285074at3193	Cell division protein FtsY
1285267at3193	Complete	Chr14	3237696	3241467	+	1423.0	705	https://www.orthodb.org/?query=1285267at3193	OXYSTEROL-BINDING PROTEIN-RELATED
1285334at3193	Complete	Chr17	30960290	30958206	-	368.9	198	https://www.orthodb.org/?query=1285334at3193	KAT8 regulatory NSL complex subunit 3
1285362at3193	Complete	Chr17	22757483	22756778	-	253.2	174	https://www.orthodb.org/?query=1285362at3193	cadmium-induced protein AS8
1285411at3193	Missing
1285433at3193	Complete	Chr09	10966121	10963465	-	839.3	379	https://www.orthodb.org/?query=1285433at3193	D-isomer specific 2-hydroxyacid dehydrogenase NAD-binding domain
1285515at3193	Complete	Chr14	1898666	1901272	+	624.2	351	https://www.orthodb.org/?query=1285515at3193	Alpha-ketoglutarate-dependent dioxygenase
1285528at3193	Complete	Chr25	1127407	1124123	-	827.0	365	https://www.orthodb.org/?query=1285528at3193	Magnesium-protoporphyrin IX monomethyl ester of oxidative cyclase
1285807at3193	Complete	Chr27	22565015	22559284	-	571.2	286	https://www.orthodb.org/?query=1285807at3193	RIBONUCLEASE
1286040at3193	Duplicated	Chr20	30362910	30369539	+	866.7	898	https://www.orthodb.org/?query=1286040at3193	protein argonaute
1286040at3193	Duplicated	Chr16	7206764	7200802	-	854.0	838	https://www.orthodb.org/?query=1286040at3193	protein argonaute
1286261at3193	Complete	Chr07	24470365	24472451	+	406.2	226	https://www.orthodb.org/?query=1286261at3193	GPI inositol-deacylase
1286347at3193	Missing
1286385at3193	Complete	Chr14	1569363	1575013	+	732.9	408	https://www.orthodb.org/?query=1286385at3193	DNA primase large subunit
1286471at3193	Complete	Chr16	3583187	3585881	+	1657.4	841	https://www.orthodb.org/?query=1286471at3193	Pentatricopeptide repeat-containing protein
1286580at3193	Fragmented	Chr25	34650434	34648009	-	571.5	277	https://www.orthodb.org/?query=1286580at3193	Replication factor C subunit
1286710at3193	Missing
1287009at3193	Missing
1287041at3193	Complete	Chr03	13300525	13304322	+	511.1	327	https://www.orthodb.org/?query=1287041at3193	tRNA-specific adenosine deaminase
1287082at3193	Complete	Chr17	21926012	21923876	-	160.3	90	https://www.orthodb.org/?query=1287082at3193	embryo defective
1287369at3193	Missing
1287372at3193	Complete	Chr05	30107676	30112850	+	856.6	531	https://www.orthodb.org/?query=1287372at3193	Peroxisome biogenesis protein 5
1287391at3193	Complete	Chr07	10702531	10699427	-	368.8	177	https://www.orthodb.org/?query=1287391at3193	Dna-directed rna polymerase subunit beta
1287475at3193	Complete	Chr25	28049862	28047432	-	447.5	326	https://www.orthodb.org/?query=1287475at3193	Mediator of RNA polymerase II transcription subunit
1287487at3193	Fragmented	Chr21	15085513	15078433	-	732.6	349	https://www.orthodb.org/?query=1287487at3193	Serine/threonine-protein phosphatase 5
1287689at3193	Complete	Chr23	31255749	31259090	+	499.8	281	https://www.orthodb.org/?query=1287689at3193	urease accessory protein
1287757at3193	Complete	Chr17	33370909	33366741	-	470.5	341	https://www.orthodb.org/?query=1287757at3193	phosphatidylserine decarboxylase
1287896at3193	Complete	Chr14	6520399	6523448	+	545.2	313	https://www.orthodb.org/?query=1287896at3193	Protein HGH1
1288041at3193	Missing
1288074at3193	Complete	Chr21	13562343	13567361	+	541.8	330	https://www.orthodb.org/?query=1288074at3193	diiron containing four-helix bundle family ferritin protein
1288268at3193	Missing
1288353at3193	Complete	Chr14	550498	554180	+	330.2	219	https://www.orthodb.org/?query=1288353at3193	protein neoxanthin-deficient 1
1288357at3193	Complete	Chr25	20947883	20953357	+	2944.1	1322	https://www.orthodb.org/?query=1288357at3193	magnesium chelatase
1288403at3193	Missing
1288561at3193	Missing
1288613at3193	Complete	Chr12	12438225	12432620	-	623.7	332	https://www.orthodb.org/?query=1288613at3193	Shewanella-like protein phosphatase
1288712at3193	Complete	Chr07	13011332	13001792	-	879.3	453	https://www.orthodb.org/?query=1288712at3193	pyridoxine/pyridoxamine 5'-phosphate oxidase 1, chloroplastic
1288815at3193	Complete	Chr16	29309710	29311835	+	642.2	397	https://www.orthodb.org/?query=1288815at3193	F-box/LRR-repeat protein
1289139at3193	Complete	Chr05	27518103	27512915	-	2567.9	1357	https://www.orthodb.org/?query=1289139at3193	protein TORNADO
1289237at3193	Missing
1289269at3193	Complete	Chr12	11478082	11487781	+	471.8	276	https://www.orthodb.org/?query=1289269at3193	Inositol 3-kinase
1289349at3193	Fragmented	Chr09	1897046	1898917	+	622.9	294	https://www.orthodb.org/?query=1289349at3193	Zinc metallopeptidase
1289382at3193	Missing
1289431at3193	Complete	Chr09	12026678	12025633	-	328.7	207	https://www.orthodb.org/?query=1289431at3193	alkylated DNA repair protein alkB 8
1289586at3193	Complete	Chr09	6379929	6382459	+	550.3	276	https://www.orthodb.org/?query=1289586at3193	ABC transporter family member
1289600at3193	Complete	Chr20	7585677	7583127	-	454.6	229	https://www.orthodb.org/?query=1289600at3193	exosome complex component RRP40
1289761at3193	Missing
1289903at3193	Complete	Chr23	13949076	13944978	-	1276.5	665	https://www.orthodb.org/?query=1289903at3193	Ubiquitin-like modifier-activating enzyme
1289953at3193	Complete	Chr05	25765429	25768620	+	565.6	295	https://www.orthodb.org/?query=1289953at3193	LIPOCALIN
1290037at3193	Complete	Chr23	31314100	31318347	+	577.2	321	https://www.orthodb.org/?query=1290037at3193	protein AAR2
1290060at3193	Complete	Chr09	10344570	10334673	-	1795.8	891	https://www.orthodb.org/?query=1290060at3193	Alanine--tRNA ligase
1290092at3193	Complete	Chr09	16880664	16874992	-	512.8	318	https://www.orthodb.org/?query=1290092at3193	pentatricopeptide repeat-containing protein
1290196at3193	Complete	Chr17	25650224	25652167	+	256.2	125	https://www.orthodb.org/?query=1290196at3193	NADH dehydrogenase ubiquinone 1 beta subcomplex subunit 8
1290209at3193	Complete	Chr23	509937	514967	+	641.5	411	https://www.orthodb.org/?query=1290209at3193	Calcium sensing receptor
1290315at3193	Complete	Chr27	10698625	10702129	+	340.0	182	https://www.orthodb.org/?query=1290315at3193	Psbp-like protein 1 protein
1290410at3193	Complete	Chr21	34732921	34713560	-	573.5	301	https://www.orthodb.org/?query=1290410at3193	senescence-associated protein
1290685at3193	Complete	Chr17	29269416	29268045	-	344.0	439	https://www.orthodb.org/?query=1290685at3193	BTB/POZ domain-containing protein
1290692at3193	Missing
1290877at3193	Complete	Chr07	13030487	13033119	+	601.0	290	https://www.orthodb.org/?query=1290877at3193	phosphoribosylaminoimidazole-succinocarboxamide synthase, chloroplastic
1290882at3193	Complete	Chr14	382698	385663	+	495.1	259	https://www.orthodb.org/?query=1290882at3193	OVARIAN TUMOR DOMAIN-containing deubiquitinating enzyme 1
1290925at3193	Complete	Chr23	3126626	3121611	-	940.5	455	https://www.orthodb.org/?query=1290925at3193	Glucan endo-1,3-beta-glucosidase
1291023at3193	Missing
1291114at3193	Complete	Chr14	9313951	9313360	-	286.9	151	https://www.orthodb.org/?query=1291114at3193	N-acetyltransferase
1291208at3193	Complete	Chr25	24327741	24323814	-	870.3	427	https://www.orthodb.org/?query=1291208at3193	Dna polymerase delta subunit
1291224at3193	Complete	Chr09	6928465	6925403	-	769.1	397	https://www.orthodb.org/?query=1291224at3193	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 9
1291247at3193	Complete	Chr03	5045202	5052889	+	837.3	409	https://www.orthodb.org/?query=1291247at3193	Aldehyde dehydrogenase
1291440at3193	Missing
