# BUSCO version is: 5.8.3 
# The lineage dataset is: embryophyta_odb12 (Creation date: 2025-07-01, number of genomes: 78, number of BUSCOs: 2026)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
1271575at3193	Complete	Chr24	17184896	17179246	-	785.0	544	https://www.orthodb.org/?query=1271575at3193	glyoxysomal processing protease glyoxysomal
1271645at3193	Complete	Chr01	11349352	11344735	-	1415.4	673	https://www.orthodb.org/?query=1271645at3193	acyl-coenzyme A oxidase
1271796at3193	Complete	Chr04	17729340	17726111	-	510.3	267	https://www.orthodb.org/?query=1271796at3193	Ribosomal rna small subunit methyltransferase g
1272124at3193	Complete	Chr08	1105974	1103113	-	1149.0	609	https://www.orthodb.org/?query=1272124at3193	Pentatricopeptide repeat-containing protein
1272202at3193	Complete	Chr24	20181475	20182435	+	643.4	312	https://www.orthodb.org/?query=1272202at3193	peroxisome biogenesis protein 7
1272300at3193	Complete	Chr26	7727366	7729875	+	618.9	286	https://www.orthodb.org/?query=1272300at3193	Deoxyribonuclease
1272301at3193	Complete	Chr28	15555405	15556669	+	482.7	231	https://www.orthodb.org/?query=1272301at3193	Chlorophyll A-B binding protein
1272431at3193	Complete	Chr24	16156897	16160346	+	601.2	316	https://www.orthodb.org/?query=1272431at3193	Sphingolipid delta(4)-desaturase
1272460at3193	Complete	Chr15	2632332	2636685	+	1822.6	892	https://www.orthodb.org/?query=1272460at3193	Vacuolar protein-sorting-associated protein 11
1272483at3193	Complete	Chr10	7947309	7949452	+	365.3	235	https://www.orthodb.org/?query=1272483at3193	Coiled-coil domain-containing protein
1272595at3193	Complete	Chr06	1586303	1565624	-	678.8	354	https://www.orthodb.org/?query=1272595at3193	choline monooxygenase
1272649at3193	Complete	Chr24	37920997	37918518	-	474.9	258	https://www.orthodb.org/?query=1272649at3193	1-ACYL-SN-GLYCEROL-3-PHOSPHATE ACYLTRANSFERASE
1272688at3193	Complete	Chr11	20004420	20005356	+	243.4	136	https://www.orthodb.org/?query=1272688at3193	Ycf20-like protein
1272740at3193	Complete	Chr11	3750000	3752330	+	320.5	176	https://www.orthodb.org/?query=1272740at3193	Exosome complex component
1272970at3193	Complete	Chr04	2975290	2963130	-	978.0	451	https://www.orthodb.org/?query=1272970at3193	Fe-S cluster assembly factor
1273124at3193	Complete	Chr13	28850856	28851465	+	261.8	132	https://www.orthodb.org/?query=1273124at3193	NAD(P)-linked oxidoreductase superfamily protein
1273319at3193	Complete	Chr19	10003587	9995038	-	1501.2	757	https://www.orthodb.org/?query=1273319at3193	Pentatricopeptide repeat-containing protein
1273411at3193	Complete	Chr24	8771261	8774888	+	975.9	507	https://www.orthodb.org/?query=1273411at3193	DNA photolyase
1273629at3193	Complete	Chr28	6171427	6172120	+	403.2	214	https://www.orthodb.org/?query=1273629at3193	peroxisomal membrane protein
1273735at3193	Complete	Chr10	22316249	22311487	-	1267.7	640	https://www.orthodb.org/?query=1273735at3193	DNA replication licensing factor
1273787at3193	Complete	Chr08	11628325	11620681	-	1463.8	870	https://www.orthodb.org/?query=1273787at3193	f-box protein
1273844at3193	Complete	Chr28	22751279	22748340	-	442.8	264	https://www.orthodb.org/?query=1273844at3193	L-aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase-like
1273903at3193	Complete	Chr06	29760223	29755487	-	1420.1	698	https://www.orthodb.org/?query=1273903at3193	DNA replication licensing factor
1273959at3193	Complete	Chr13	25180013	25179218	-	287.9	200	https://www.orthodb.org/?query=1273959at3193	fatty acid desaturase
1274019at3193	Complete	Chr08	9733477	9735872	+	696.1	330	https://www.orthodb.org/?query=1274019at3193	Replication factor c subunit
1274249at3193	Complete	Chr08	19069876	19045947	-	815.9	416	https://www.orthodb.org/?query=1274249at3193	tryptophan--tRNA ligase
1274258at3193	Fragmented	Chr10	2092989	2095606	+	463.7	234	https://www.orthodb.org/?query=1274258at3193	l-galactose dehydrogenase
1274352at3193	Missing
1274456at3193	Complete	Chr18	797836	794979	-	1541.0	680	https://www.orthodb.org/?query=1274456at3193	Elongation factor
1274490at3193	Complete	Chr10	33370135	33426943	+	296.4	202	https://www.orthodb.org/?query=1274490at3193	DNA repair protein
1274528at3193	Complete	Chr28	31605052	31638717	+	1062.1	514	https://www.orthodb.org/?query=1274528at3193	Tho complex subunit
1274626at3193	Complete	Chr08	1057940	1053469	-	553.7	286	https://www.orthodb.org/?query=1274626at3193	INACTIVE PURPLE ACID PHOSPHATASE-LIKE PROTEIN
1274676at3193	Complete	Chr24	8506769	8495919	-	651.4	316	https://www.orthodb.org/?query=1274676at3193	Peroxisome biogenesis protein 2
1274824at3193	Complete	Chr24	11149706	11146497	-	630.0	343	https://www.orthodb.org/?query=1274824at3193	deaminase
1274957at3193	Complete	Chr15	21308476	21303765	-	697.6	311	https://www.orthodb.org/?query=1274957at3193	Eukaryotic translation initiation factor 3 subunit
1275024at3193	Complete	Chr26	16373425	16376851	+	559.5	361	https://www.orthodb.org/?query=1275024at3193	cytoplasmic trna 2-thiolation protein 2
1275041at3193	Complete	Chr06	27413070	27410400	-	1345.6	753	https://www.orthodb.org/?query=1275041at3193	pentatricopeptide repeat-containing protein
1275236at3193	Complete	Chr01	18878361	18882166	+	549.8	276	https://www.orthodb.org/?query=1275236at3193	queuosine salvage protein
1275266at3193	Complete	Chr26	3421306	3423415	+	379.5	241	https://www.orthodb.org/?query=1275266at3193	D-tagatose-1,6-bisphosphate aldolase
1275319at3193	Complete	Chr04	552849	554550	+	869.7	482	https://www.orthodb.org/?query=1275319at3193	pentatricopeptide repeat-containing protein
1275348at3193	Complete	Chr28	33677316	33674814	-	1462.7	727	https://www.orthodb.org/?query=1275348at3193	Pentatricopeptide repeat-containing protein
1275607at3193	Complete	Chr08	12986272	12987663	+	569.2	296	https://www.orthodb.org/?query=1275607at3193	alkylated DNA repair protein alkB 8
1275666at3193	Complete	Chr28	3005424	3003812	-	201.9	109	https://www.orthodb.org/?query=1275666at3193	uncharacterized protein LOC113729972 isoform X1
1275722at3193	Complete	Chr10	14459666	14461990	+	428.8	222	https://www.orthodb.org/?query=1275722at3193	tip41-like protein
1275738at3193	Complete	Chr11	18127470	18133109	+	1636.0	950	https://www.orthodb.org/?query=1275738at3193	Lysine-specific demethylase
1275874at3193	Complete	Chr28	4007341	4009932	+	435.6	274	https://www.orthodb.org/?query=1275874at3193	Zinc finger CCHC domain-containing protein
1275915at3193	Complete	Chr01	575959	578405	+	421.5	228	https://www.orthodb.org/?query=1275915at3193	ABC transporter
1275923at3193	Complete	Chr28	5631396	5529664	-	2517.0	1258	https://www.orthodb.org/?query=1275923at3193	cleavage and polyadenylation specificity factor
1275975at3193	Complete	Chr22	6292752	6296018	+	390.6	200	https://www.orthodb.org/?query=1275975at3193	Impact
1276013at3193	Complete	Chr08	21131510	21128587	-	298.9	150	https://www.orthodb.org/?query=1276013at3193	hemoglobin
1276053at3193	Complete	Chr28	14119975	14115938	-	539.0	276	https://www.orthodb.org/?query=1276053at3193	Nitrilase
1276540at3193	Complete	Chr24	5263411	5266374	+	896.9	395	https://www.orthodb.org/?query=1276540at3193	Developmentally regulated G-protein
1276689at3193	Complete	Chr24	40974508	40993527	+	2399.5	1224	https://www.orthodb.org/?query=1276689at3193	protein nap1
1276690at3193	Complete	Chr13	16764788	16770763	+	1197.1	715	https://www.orthodb.org/?query=1276690at3193	U-box domain-containing protein
1276773at3193	Complete	Chr18	18811123	18807451	-	418.7	212	https://www.orthodb.org/?query=1276773at3193	ATP-DEPENDENT HELICASE/DEOXYRIBONUCLEASE SUBUNIT B
1276800at3193	Complete	Chr18	10585599	10587517	+	847.3	480	https://www.orthodb.org/?query=1276800at3193	nitroreductase
1277068at3193	Complete	Chr22	24650030	24653198	+	371.9	205	https://www.orthodb.org/?query=1277068at3193	phosphatidylglycerophosphate phosphatase 1
1277392at3193	Complete	Chr18	12696471	12685587	-	500.7	247	https://www.orthodb.org/?query=1277392at3193	NAD(P)-binding Rossmann-fold superfamily protein
1277663at3193	Complete	Chr06	38064336	38069259	+	621.3	293	https://www.orthodb.org/?query=1277663at3193	TRNA (cytidine(32)/guanosine(34)-2'-O)-methyltransferase
1277929at3193	Complete	Chr01	16642504	16647783	+	1134.6	571	https://www.orthodb.org/?query=1277929at3193	Kinesin-like protein
1278135at3193	Complete	Chr15	25547175	25544667	-	272.4	178	https://www.orthodb.org/?query=1278135at3193	uncharacterized protein at5g43822
1278254at3193	Complete	Chr19	20989744	20996917	+	1832.8	909	https://www.orthodb.org/?query=1278254at3193	DNA mismatch repair protein
1278512at3193	Complete	Chr18	7846096	7839014	-	965.8	579	https://www.orthodb.org/?query=1278512at3193	E3 ubiquitin-protein ligase
1278530at3193	Complete	Chr28	14225593	14227543	+	276.6	176	https://www.orthodb.org/?query=1278530at3193	Elongator complex protein
1278625at3193	Complete	Chr08	584483	579006	-	366.3	195	https://www.orthodb.org/?query=1278625at3193	peptidyl-prolyl cis-trans isomerase
1278722at3193	Complete	Chr04	13108272	13103388	-	493.7	244	https://www.orthodb.org/?query=1278722at3193	sodium/pyruvate cotransporter bass2, chloroplastic
1278779at3193	Complete	Chr19	8009701	8008658	-	417.7	247	https://www.orthodb.org/?query=1278779at3193	Wall-associated receptor kinase
1279084at3193	Complete	Chr24	40195501	40197769	+	197.7	124	https://www.orthodb.org/?query=1279084at3193	Ribonuclease H2, subunit C
1279166at3193	Complete	Chr11	20594953	20599006	+	553.5	292	https://www.orthodb.org/?query=1279166at3193	NAD(P)-binding Rossmann-fold superfamily protein
1279260at3193	Complete	Chr26	6164485	6176350	+	1813.6	813	https://www.orthodb.org/?query=1279260at3193	UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase SPINDLY
1279464at3193	Complete	Chr24	1372507	1360990	-	624.0	305	https://www.orthodb.org/?query=1279464at3193	LOW PSII ACCUMULATION 3 protein
1279481at3193	Complete	Chr06	28184114	28186851	+	322.4	190	https://www.orthodb.org/?query=1279481at3193	26S proteasome non-ATPase regulatory subunit
1279511at3193	Complete	Chr11	1543397	1548727	+	1357.9	640	https://www.orthodb.org/?query=1279511at3193	DNA topoisomerase
1279638at3193	Complete	Chr08	3729351	3735658	+	1202.6	611	https://www.orthodb.org/?query=1279638at3193	Alpha-1,6-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase
1279865at3193	Complete	Chr01	26297353	26300703	+	803.3	366	https://www.orthodb.org/?query=1279865at3193	3-dehydroquinate synthase
1280416at3193	Complete	Chr06	28472386	28467876	-	176.2	105	https://www.orthodb.org/?query=1280416at3193	Cytochrome c oxidase
1280570at3193	Complete	Chr24	3951929	3955986	+	889.9	532	https://www.orthodb.org/?query=1280570at3193	Calcineurin-like metallo-phosphoesterase superfamily protein
1280628at3193	Complete	Chr18	21657135	21645062	-	727.1	366	https://www.orthodb.org/?query=1280628at3193	Protein TIC 56 chloroplastic
1280655at3193	Complete	Chr10	5583783	5584619	+	414.9	208	https://www.orthodb.org/?query=1280655at3193	adaptin ear-binding coat-associated protein
1280656at3193	Duplicated	Chr06	18295070	18295970	+	444.7	278	https://www.orthodb.org/?query=1280656at3193	DNA repair protein
1280656at3193	Duplicated	Chr06	18555314	18556214	+	440.1	278	https://www.orthodb.org/?query=1280656at3193	DNA repair protein
1280802at3193	Complete	Chr24	42502193	42512542	+	1367.0	624	https://www.orthodb.org/?query=1280802at3193	DNA replication licensing factor
1280890at3193	Complete	Chr01	7836359	7831004	-	810.3	352	https://www.orthodb.org/?query=1280890at3193	Developmentally-regulated G-protein
1281035at3193	Complete	Chr01	19085150	19088938	+	633.7	419	https://www.orthodb.org/?query=1281035at3193	molybdate-anion transporter
1281057at3193	Complete	Chr08	1340448	1345948	+	810.6	506	https://www.orthodb.org/?query=1281057at3193	TRNA pseudouridine synthase
1281122at3193	Complete	Chr28	25205015	25199850	-	508.5	285	https://www.orthodb.org/?query=1281122at3193	Uricase
1281201at3193	Complete	Chr04	20351400	20376181	+	644.9	307	https://www.orthodb.org/?query=1281201at3193	kinase
1281350at3193	Missing
1281381at3193	Complete	Chr06	1299125	1280314	-	1456.5	849	https://www.orthodb.org/?query=1281381at3193	protein TRANSPARENT TESTA 9
1281496at3193	Complete	Chr04	3127308	3119273	-	1559.9	852	https://www.orthodb.org/?query=1281496at3193	DNA mismatch repair protein
1281619at3193	Complete	Chr04	5564905	5569109	+	843.0	412	https://www.orthodb.org/?query=1281619at3193	Enhanced ethylene response protein
1281643at3193	Complete	Chr26	22680234	22687256	+	1359.1	637	https://www.orthodb.org/?query=1281643at3193	DNA GYRASE SUBUNIT B
1281672at3193	Complete	Chr10	2061121	2055073	-	684.3	318	https://www.orthodb.org/?query=1281672at3193	proline iminopeptidase
1281699at3193	Complete	Chr11	1660203	1650478	-	628.8	401	https://www.orthodb.org/?query=1281699at3193	Transducin/WD40 repeat-like superfamily protein
1282046at3193	Complete	Chr11	39914028	39917138	+	742.6	346	https://www.orthodb.org/?query=1282046at3193	polycomb group protein
1282152at3193	Complete	Chr15	10439217	10443531	+	2086.4	933	https://www.orthodb.org/?query=1282152at3193	u5 small nuclear ribonucleoprotein component
1282229at3193	Complete	Chr08	9517487	9510376	-	776.9	411	https://www.orthodb.org/?query=1282229at3193	Lariat debranching enzyme
1282288at3193	Complete	Chr11	23980775	23986728	+	734.1	402	https://www.orthodb.org/?query=1282288at3193	Translation initiation factor eif-2b subunit gamma
1282445at3193	Complete	Chr11	17536954	17533624	-	636.5	372	https://www.orthodb.org/?query=1282445at3193	TAFAZZIN
1282741at3193	Complete	Chr19	31666165	31663256	-	886.9	478	https://www.orthodb.org/?query=1282741at3193	Pentatricopeptide repeat-containing protein
1282751at3193	Complete	Chr26	1834509	1831144	-	729.4	410	https://www.orthodb.org/?query=1282751at3193	Importin subunit alpha
1282758at3193	Complete	Chr18	4697388	4693607	-	1205.4	621	https://www.orthodb.org/?query=1282758at3193	translation initiation factor IF
1283082at3193	Duplicated	Chr28	24333129	24317972	-	1600.8	772	https://www.orthodb.org/?query=1283082at3193	pyrophosphate-energized membrane proton pump
1283082at3193	Duplicated	Chr13	984836	977130	-	1570.0	756	https://www.orthodb.org/?query=1283082at3193	pyrophosphate-energized membrane proton pump
1283137at3193	Complete	Chr28	30196953	30225384	+	490.5	249	https://www.orthodb.org/?query=1283137at3193	ATP-DEPENDENT CLP PROTEASE PROTEOLYTIC SUBUNIT
1283141at3193	Complete	Chr13	32504643	32503257	-	406.7	189	https://www.orthodb.org/?query=1283141at3193	Mitotic spindle checkpoint protein
1283164at3193	Complete	Chr04	7644147	7646295	+	427.1	215	https://www.orthodb.org/?query=1283164at3193	eukaryotic translation initiation factor 3 subunit K
1283922at3193	Complete	Chr28	26142396	26145245	+	364.7	214	https://www.orthodb.org/?query=1283922at3193	uncharacterized protein At2g39795, mitochondrial
1283940at3193	Fragmented	Chr08	6956672	6954545	-	629.2	332	https://www.orthodb.org/?query=1283940at3193	WD repeat-containing protein atcsa-1
1283983at3193	Complete	Chr04	1625046	1626424	+	366.9	178	https://www.orthodb.org/?query=1283983at3193	Peptidyl-prolyl cis-trans isomerase
1283993at3193	Complete	Chr10	3832311	3829722	-	390.1	173	https://www.orthodb.org/?query=1283993at3193	Acyl-CoA N-acyltransferases (NAT) superfamily protein
1284154at3193	Complete	Chr08	17083891	17108684	+	1361.0	753	https://www.orthodb.org/?query=1284154at3193	WD and tetratricopeptide repeat protein
1284483at3193	Complete	Chr08	16845767	16841485	-	708.7	339	https://www.orthodb.org/?query=1284483at3193	cytoplasmic trna 2-thiolation protein 1
1284628at3193	Complete	Chr22	1720487	1718297	-	938.4	534	https://www.orthodb.org/?query=1284628at3193	Pentatricopeptide repeat-containing protein
1284827at3193	Complete	Chr04	17679928	17674537	-	662.6	307	https://www.orthodb.org/?query=1284827at3193	bifunctional L-3-cyanoalanine synthase/cysteine synthase
1284968at3193	Complete	Chr13	21985137	21937379	-	1463.6	820	https://www.orthodb.org/?query=1284968at3193	ATP-dependent DNA helicase
1284973at3193	Complete	Chr15	4769947	4774860	+	873.7	421	https://www.orthodb.org/?query=1284973at3193	Nedd8-activating enzyme e1 catalytic subunit
1284985at3193	Complete	Chr06	26771268	26770085	-	661.6	318	https://www.orthodb.org/?query=1284985at3193	Gdp-l-fucose synthase
1285020at3193	Complete	Chr08	1211717	1220649	+	1262.9	684	https://www.orthodb.org/?query=1285020at3193	Lysine-specific histone demethylase 1
1285074at3193	Complete	Chr04	19548278	19544257	-	659.9	330	https://www.orthodb.org/?query=1285074at3193	Cell division protein FtsY
1285267at3193	Complete	Chr13	32037808	32033923	-	1427.2	705	https://www.orthodb.org/?query=1285267at3193	OXYSTEROL-BINDING PROTEIN-RELATED
1285334at3193	Complete	Chr18	5265330	5263224	-	370.3	198	https://www.orthodb.org/?query=1285334at3193	KAT8 regulatory NSL complex subunit 3
1285362at3193	Complete	Chr18	14222220	14245858	+	253.2	175	https://www.orthodb.org/?query=1285362at3193	cadmium-induced protein AS8
1285411at3193	Complete	Chr28	2174772	2170230	-	987.9	493	https://www.orthodb.org/?query=1285411at3193	splicing factor
1285433at3193	Complete	Chr10	10318111	10315433	-	840.7	379	https://www.orthodb.org/?query=1285433at3193	D-isomer specific 2-hydroxyacid dehydrogenase NAD-binding domain
1285515at3193	Complete	Chr13	33204098	33198361	-	542.2	306	https://www.orthodb.org/?query=1285515at3193	Alpha-ketoglutarate-dependent dioxygenase
1285528at3193	Complete	Chr26	29427627	29424274	-	828.5	372	https://www.orthodb.org/?query=1285528at3193	Magnesium-protoporphyrin IX monomethyl ester of oxidative cyclase
1285807at3193	Complete	Chr28	23012602	23007833	-	581.2	286	https://www.orthodb.org/?query=1285807at3193	RIBONUCLEASE
1286040at3193	Complete	Chr13	27474306	27470600	-	1862.8	1003	https://www.orthodb.org/?query=1286040at3193	protein argonaute
1286261at3193	Complete	Chr08	36776123	36778389	+	429.8	237	https://www.orthodb.org/?query=1286261at3193	GPI inositol-deacylase
1286347at3193	Complete	Chr18	18111633	18106774	-	367.3	189	https://www.orthodb.org/?query=1286347at3193	elongation factor
1286385at3193	Complete	Chr13	33465759	33460347	-	767.4	408	https://www.orthodb.org/?query=1286385at3193	DNA primase large subunit
1286471at3193	Complete	Chr15	2803868	2806562	+	1650.6	840	https://www.orthodb.org/?query=1286471at3193	Pentatricopeptide repeat-containing protein
1286580at3193	Complete	Chr26	793840	810313	+	716.1	335	https://www.orthodb.org/?query=1286580at3193	Replication factor C subunit
1286710at3193	Complete	Chr24	3545567	3546951	+	387.6	208	https://www.orthodb.org/?query=1286710at3193	alpha-ketoglutarate-dependent dioxygenase alkB
1287009at3193	Complete	Chr06	5700855	5669323	-	882.3	455	https://www.orthodb.org/?query=1287009at3193	pentatricopeptide repeat-containing protein
1287041at3193	Complete	Chr04	18473557	18477294	+	519.5	327	https://www.orthodb.org/?query=1287041at3193	tRNA-specific adenosine deaminase
1287082at3193	Complete	Chr18	15379043	15380571	+	161.9	90	https://www.orthodb.org/?query=1287082at3193	embryo defective
1287369at3193	Complete	Chr08	8205682	8207430	+	901.8	399	https://www.orthodb.org/?query=1287369at3193	UDP-Sulfoquinovose Synthase (chloroplastic)
1287372at3193	Complete	Chr06	46110405	46115549	+	873.9	528	https://www.orthodb.org/?query=1287372at3193	Peroxisome biogenesis protein 5
1287391at3193	Fragmented	Chr08	13532608	13531235	-	232.3	130	https://www.orthodb.org/?query=1287391at3193	Dna-directed rna polymerase subunit beta
1287475at3193	Complete	Chr26	7300454	7302925	+	555.3	326	https://www.orthodb.org/?query=1287475at3193	Mediator of RNA polymerase II transcription subunit
1287487at3193	Complete	Chr22	20115062	20103668	-	985.3	468	https://www.orthodb.org/?query=1287487at3193	Serine/threonine-protein phosphatase 5
1287689at3193	Complete	Chr24	41670505	41673910	+	484.4	281	https://www.orthodb.org/?query=1287689at3193	urease accessory protein
1287757at3193	Complete	Chr18	7620315	7614713	-	685.0	373	https://www.orthodb.org/?query=1287757at3193	phosphatidylserine decarboxylase
1287896at3193	Complete	Chr13	28612242	28608821	-	583.7	315	https://www.orthodb.org/?query=1287896at3193	Protein HGH1
1288041at3193	Complete	Chr28	6158720	6163282	+	1669.7	835	https://www.orthodb.org/?query=1288041at3193	conserved oligomeric Golgi complex subunit 7
1288074at3193	Complete	Chr22	17613253	17620119	+	600.5	331	https://www.orthodb.org/?query=1288074at3193	diiron containing four-helix bundle family ferritin protein
1288268at3193	Complete	Chr06	21195170	21161821	-	1229.9	690	https://www.orthodb.org/?query=1288268at3193	bifunctional dethiobiotin synthetase/7 8-diamino-pelargonic acid aminotransferase mitochondrial
1288353at3193	Complete	Chr13	34245967	34241904	-	325.6	219	https://www.orthodb.org/?query=1288353at3193	protein neoxanthin-deficient 1
1288357at3193	Complete	Chr26	16151012	16145482	-	2935.1	1322	https://www.orthodb.org/?query=1288357at3193	magnesium chelatase
1288403at3193	Complete	Chr28	4787374	4791953	+	1216.0	620	https://www.orthodb.org/?query=1288403at3193	ABC transporter b family member 28
1288561at3193	Complete	Chr15	19200925	19223229	+	1106.7	491	https://www.orthodb.org/?query=1288561at3193	15-cis-phytoene desaturase
1288613at3193	Complete	Chr11	12581942	12579485	-	614.3	318	https://www.orthodb.org/?query=1288613at3193	Shewanella-like protein phosphatase
1288712at3193	Complete	Chr08	17314434	17280827	-	887.7	453	https://www.orthodb.org/?query=1288712at3193	pyridoxine/pyridoxamine 5'-phosphate oxidase 1, chloroplastic
1288815at3193	Complete	Chr15	24772991	24770856	-	672.3	397	https://www.orthodb.org/?query=1288815at3193	F-box/LRR-repeat protein
1289139at3193	Complete	Chr06	43089569	43078502	-	2551.4	1357	https://www.orthodb.org/?query=1289139at3193	protein TORNADO
1289237at3193	Complete	Chr13	1967981	1957271	-	1034.2	502	https://www.orthodb.org/?query=1289237at3193	Protein HIGH CHLOROPHYLL FLUORESCENCE PHENOTYPE 173
1289269at3193	Complete	Chr11	11513467	11515430	+	471.0	275	https://www.orthodb.org/?query=1289269at3193	Inositol 3-kinase
1289349at3193	Complete	Chr10	1702952	1706552	+	1107.8	554	https://www.orthodb.org/?query=1289349at3193	Zinc metallopeptidase
1289382at3193	Duplicated	Chr08	1446179	1445356	-	263.4	147	https://www.orthodb.org/?query=1289382at3193	U11/U12 small nuclear ribonucleoprotein 25 kDa protein-like
1289382at3193	Duplicated	Chr08	1436226	1435290	-	243.7	147	https://www.orthodb.org/?query=1289382at3193	U11/U12 small nuclear ribonucleoprotein 25 kDa protein-like
1289431at3193	Complete	Chr10	12010504	12009456	-	332.8	207	https://www.orthodb.org/?query=1289431at3193	alkylated DNA repair protein alkB 8
1289586at3193	Complete	Chr10	5593389	5596402	+	551.1	276	https://www.orthodb.org/?query=1289586at3193	ABC transporter family member
1289600at3193	Complete	Chr19	8588383	8585979	-	448.3	229	https://www.orthodb.org/?query=1289600at3193	exosome complex component RRP40
1289761at3193	Complete	Chr24	15060468	15058755	-	554.4	272	https://www.orthodb.org/?query=1289761at3193	diphthine synthase
1289903at3193	Complete	Chr24	19593231	19589094	-	1276.1	665	https://www.orthodb.org/?query=1289903at3193	Ubiquitin-like modifier-activating enzyme
1289953at3193	Complete	Chr06	41401864	41408699	+	570.6	294	https://www.orthodb.org/?query=1289953at3193	LIPOCALIN
1290037at3193	Complete	Chr24	41773684	41780296	+	636.5	372	https://www.orthodb.org/?query=1290037at3193	protein AAR2
1290060at3193	Complete	Chr10	9670198	9655767	-	1799.6	890	https://www.orthodb.org/?query=1290060at3193	Alanine--tRNA ligase
1290092at3193	Complete	Chr10	19076449	19072254	-	515.7	318	https://www.orthodb.org/?query=1290092at3193	pentatricopeptide repeat-containing protein
1290196at3193	Complete	Chr18	305455	307319	+	259.1	125	https://www.orthodb.org/?query=1290196at3193	NADH dehydrogenase ubiquinone 1 beta subcomplex subunit 8
1290209at3193	Complete	Chr24	424394	431065	+	652.4	411	https://www.orthodb.org/?query=1290209at3193	Calcium sensing receptor
1290315at3193	Complete	Chr28	13130155	13139105	+	344.3	182	https://www.orthodb.org/?query=1290315at3193	Psbp-like protein 1 protein
1290410at3193	Complete	Chr22	38741928	38737804	-	574.2	297	https://www.orthodb.org/?query=1290410at3193	senescence-associated protein
1290685at3193	Complete	Chr24	30665769	30664313	-	756.4	445	https://www.orthodb.org/?query=1290685at3193	BTB/POZ domain-containing protein
1290692at3193	Complete	Chr10	18190729	18194237	+	443.6	262	https://www.orthodb.org/?query=1290692at3193	proteasome assembly chaperone 2
1290877at3193	Complete	Chr08	17309125	17311937	+	593.0	290	https://www.orthodb.org/?query=1290877at3193	phosphoribosylaminoimidazole-succinocarboxamide synthase, chloroplastic
1290882at3193	Complete	Chr13	34376825	34374083	-	494.8	265	https://www.orthodb.org/?query=1290882at3193	OVARIAN TUMOR DOMAIN-containing deubiquitinating enzyme 1
1290925at3193	Complete	Chr24	3715959	3712572	-	940.1	451	https://www.orthodb.org/?query=1290925at3193	Glucan endo-1,3-beta-glucosidase
1291023at3193	Complete	Chr22	697809	700559	+	375.4	214	https://www.orthodb.org/?query=1291023at3193	probable inactive shikimate kinase like 1 chloroplastic
1291114at3193	Complete	Chr13	25210919	25211510	+	284.7	150	https://www.orthodb.org/?query=1291114at3193	N-acetyltransferase
1291208at3193	Complete	Chr26	11578739	11586953	+	881.8	429	https://www.orthodb.org/?query=1291208at3193	Dna polymerase delta subunit
1291224at3193	Complete	Chr10	6259205	6256115	-	765.3	397	https://www.orthodb.org/?query=1291224at3193	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 9
1291247at3193	Complete	Chr04	7096772	7100605	+	1069.6	507	https://www.orthodb.org/?query=1291247at3193	Aldehyde dehydrogenase
1291440at3193	Complete	Chr22	27256986	27236009	-	1640.0	1066	https://www.orthodb.org/?query=1291440at3193	Nuclear pore complex protein
1291441at3193	Complete	Chr22	1452150	1455873	+	946.7	456	https://www.orthodb.org/?query=1291441at3193	N-methyltransferase
1291445at3193	Complete	Chr13	32286349	32284380	-	325.2	178	https://www.orthodb.org/?query=1291445at3193	protein HHL1, chloroplastic
1291595at3193	Complete	Chr22	21209409	21203656	-	1092.4	523	https://www.orthodb.org/?query=1291595at3193	cytochrome P450
1291849at3193	Complete	Chr06	21276280	21281913	+	1193.0	562	https://www.orthodb.org/?query=1291849at3193	Carbohydrate kinase
1292011at3193	Complete	Chr22	2179646	2172056	-	439.5	227	https://www.orthodb.org/?query=1292011at3193	ribosomal RNA-processing protein 8
1292222at3193	Complete	Chr22	28619693	28618184	-	871.3	511	https://www.orthodb.org/?query=1292222at3193	protein DGCR14
1292266at3193	Complete	Chr04	31300300	31306397	+	345.4	225	https://www.orthodb.org/?query=1292266at3193	e3 sumo-protein ligase mms21
1292281at3193	Complete	Chr22	19874097	19879278	+	773.9	377	https://www.orthodb.org/?query=1292281at3193	ACTIN-RELATED PROTEIN 2/3 COMPLEX SUBUNIT
1292284at3193	Complete	Chr10	36495508	36490899	-	1401.4	633	https://www.orthodb.org/?query=1292284at3193	formate--tetrahydrofolate ligase
1292381at3193	Complete	Chr01	25988770	25991895	+	734.5	446	https://www.orthodb.org/?query=1292381at3193	DNA-(apurinic or apyrimidinic site) lyase 2
1292410at3193	Complete	Chr11	41429977	41435256	+	1839.2	1190	https://www.orthodb.org/?query=1292410at3193	Smg8
1292440at3193	Complete	Chr11	126208	122210	-	1040.5	501	https://www.orthodb.org/?query=1292440at3193	Transmembrane protein
1292495at3193	Complete	Chr04	28862338	28866773	+	572.5	354	https://www.orthodb.org/?query=1292495at3193	Rab3 GTPase-activating protein non-catalytic subunit
1292644at3193	Complete	Chr04	12179101	12177667	-	247.8	137	https://www.orthodb.org/?query=1292644at3193	DUF1499 family protein
