# BUSCO version is: 5.8.3 
# The lineage dataset is: embryophyta_odb12 (Creation date: 2025-07-01, number of genomes: 78, number of BUSCOs: 2026)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
1064at3193	Missing
1262769at3193	Complete	Chr08	1531132	1528582	-	636.6	343	https://www.orthodb.org/?query=1262769at3193	Rossmann-like alpha/beta/alpha sandwich
1262972at3193	Complete	Chr10	1112464	1114527	+	416.3	206	https://www.orthodb.org/?query=1262972at3193	Transmembrane protein 205
1263016at3193	Complete	Chr19	6112331	6110864	-	529.4	311	https://www.orthodb.org/?query=1263016at3193	Diphthine methyltransferase
1263062at3193	Complete	Chr24	7242896	7232070	-	5485.9	2275	https://www.orthodb.org/?query=1263062at3193	pre-mRNA-processing-splicing factor
1263210at3193	Complete	Chr11	8694416	8695809	+	177.7	94	https://www.orthodb.org/?query=1263210at3193	Transcription elongation factor B polypeptide
1263619at3193	Complete	Chr28	19548546	19540563	-	397.1	249	https://www.orthodb.org/?query=1263619at3193	guanylyl cyclase 1
1263733at3193	Complete	Chr01	19049934	19052735	+	326.8	180	https://www.orthodb.org/?query=1263733at3193	autophagy-related protein
1263876at3193	Complete	Chr18	25198602	25205045	+	184.3	97	https://www.orthodb.org/?query=1263876at3193	membrane protein insertion efficiency factor
1263926at3193	Complete	Chr10	31430831	31426084	-	662.3	316	https://www.orthodb.org/?query=1263926at3193	2-oxoisovalerate dehydrogenase subunit beta 2
1264076at3193	Complete	Chr22	19046525	19044145	-	621.5	322	https://www.orthodb.org/?query=1264076at3193	Nitrile-specifier protein
1264275at3193	Complete	Chr11	6332661	6335511	+	391.9	204	https://www.orthodb.org/?query=1264275at3193	Pyridoxal 5'-phosphate synthase subunit
1264299at3193	Complete	Chr28	15649227	15650493	+	260.0	151	https://www.orthodb.org/?query=1264299at3193	Cysteine and histidine-rich domain-containing protein
1264523at3193	Complete	Chr11	6777172	6767997	-	2210.2	1093	https://www.orthodb.org/?query=1264523at3193	Carbamoyl-phosphate synthase large chain
1264553at3193	Complete	Chr15	3666031	3664046	-	208.9	127	https://www.orthodb.org/?query=1264553at3193	Lactoylglutathione lyase
1264567at3193	Complete	Chr01	4751319	4754507	+	651.4	299	https://www.orthodb.org/?query=1264567at3193	Wd repeat domain-containing protein
1264589at3193	Complete	Chr26	19135820	19133791	-	416.0	216	https://www.orthodb.org/?query=1264589at3193	Translin
1264599at3193	Fragmented	Chr08	4359371	4360956	+	540.8	323	https://www.orthodb.org/?query=1264599at3193	Sphingomyelin synthase-like domain
1264767at3193	Complete	Chr26	21826087	21821770	-	682.0	348	https://www.orthodb.org/?query=1264767at3193	Cytosolic iron-sulfur protein assembly protein
1264826at3193	Complete	Chr28	19053098	19053834	+	247.2	164	https://www.orthodb.org/?query=1264826at3193	WUSCHEL-related homeobox
1264885at3193	Complete	Chr28	21085568	21081893	-	578.0	331	https://www.orthodb.org/?query=1264885at3193	Geranylgeranyl transferase type-1 subunit beta
1264898at3193	Complete	Chr28	20612196	20609170	-	666.7	354	https://www.orthodb.org/?query=1264898at3193	Dual-specificity RNA methyltransferase
1265033at3193	Missing
1265035at3193	Complete	Chr01	21566046	21590886	+	850.8	393	https://www.orthodb.org/?query=1265035at3193	UPF0183 protein
1265050at3193	Complete	Chr19	4390477	4393607	+	1177.6	508	https://www.orthodb.org/?query=1265050at3193	elongator complex protein 3
1265347at3193	Complete	Chr26	26440463	26436503	-	700.5	343	https://www.orthodb.org/?query=1265347at3193	Abhd18
1265376at3193	Complete	Chr18	2267910	2265461	-	697.1	310	https://www.orthodb.org/?query=1265376at3193	replication factor
1265487at3193	Complete	Chr04	27732676	27729380	-	338.7	228	https://www.orthodb.org/?query=1265487at3193	Ribosomal protein
1265640at3193	Complete	Chr26	9690596	9670847	-	1717.8	868	https://www.orthodb.org/?query=1265640at3193	4-alpha-glucanotransferase
1265833at3193	Complete	Chr19	25861209	25852724	-	854.5	391	https://www.orthodb.org/?query=1265833at3193	Dihydropyrimidine dehydrogenase (NADP(+))
1265835at3193	Complete	Chr28	22867276	22876005	+	563.9	302	https://www.orthodb.org/?query=1265835at3193	Golgi to ER traffic protein
1265883at3193	Missing
1266208at3193	Complete	Chr11	2064911	2063539	-	422.0	236	https://www.orthodb.org/?query=1266208at3193	uncharacterized protein LOC106758084 isoform X1
1266364at3193	Complete	Chr08	35722483	35714741	-	275.3	166	https://www.orthodb.org/?query=1266364at3193	PsbP domain-containing protein 3, chloroplastic
1266388at3193	Complete	Chr15	979546	974173	-	1200.5	585	https://www.orthodb.org/?query=1266388at3193	aldehyde dehydrogenase
1267126at3193	Complete	Chr19	27049333	27052826	+	471.4	225	https://www.orthodb.org/?query=1267126at3193	UPF0235 protein
1267266at3193	Complete	Chr19	2623263	2625004	+	947.0	472	https://www.orthodb.org/?query=1267266at3193	Isopenicillin N synthase-like
1267329at3193	Fragmented	Chr08	26347995	26344272	-	723.8	380	https://www.orthodb.org/?query=1267329at3193	Eukaryotic translation initiation factor 3 subunit L
1267607at3193	Complete	Chr13	22840865	22842332	+	714.8	448	https://www.orthodb.org/?query=1267607at3193	pentatricopeptide repeat-containing protein
1267912at3193	Complete	Chr15	9098051	9091315	-	867.1	397	https://www.orthodb.org/?query=1267912at3193	7-hydroxymethyl chlorophyll a reductase
1267956at3193	Complete	Chr11	27628339	27634458	+	1286.9	579	https://www.orthodb.org/?query=1267956at3193	Peptidyl-prolyl cis-trans isomerase
1267969at3193	Complete	Chr06	16269788	16265984	-	2573.1	1223	https://www.orthodb.org/?query=1267969at3193	Oxoprolinase
1268052at3193	Complete	Chr24	15257019	15233044	-	609.9	357	https://www.orthodb.org/?query=1268052at3193	carboxyl-terminal-processing peptidase 1, chloroplastic
1268055at3193	Complete	Chr08	882872	884941	+	611.9	332	https://www.orthodb.org/?query=1268055at3193	ribosome maturation protein
1268221at3193	Complete	Chr08	29611870	29614898	+	607.5	302	https://www.orthodb.org/?query=1268221at3193	Methyltransferase
1268265at3193	Complete	Chr24	7369413	7368453	-	575.3	309	https://www.orthodb.org/?query=1268265at3193	Checkpoint protein
1268333at3193	Complete	Chr28	21850426	21854116	+	2551.7	1147	https://www.orthodb.org/?query=1268333at3193	Splicing factor 3B subunit 3
1268378at3193	Complete	Chr28	12193370	12190811	-	301.8	155	https://www.orthodb.org/?query=1268378at3193	NADH dehydrogenase of ubiquinone 1 alpha subcomplex subunit 12
1268466at3193	Complete	Chr01	21158415	21183912	+	527.0	316	https://www.orthodb.org/?query=1268466at3193	uncharacterized protein LOC111397218 isoform X1
1268588at3193	Missing
1268589at3193	Complete	Chr01	22805423	22803856	-	344.8	187	https://www.orthodb.org/?query=1268589at3193	nucleoside-triphosphatase
1268657at3193	Complete	Chr24	1486261	1479733	-	1852.3	881	https://www.orthodb.org/?query=1268657at3193	Leucine--trna ligase
1269035at3193	Missing
1269100at3193	Complete	Chr28	8686233	8717025	+	231.0	118	https://www.orthodb.org/?query=1269100at3193	Thioredoxin-like protein
1269193at3193	Missing
1269437at3193	Complete	Chr11	5452582	5448027	-	372.2	179	https://www.orthodb.org/?query=1269437at3193	Lactoylglutathione lyase
1269525at3193	Complete	Chr24	15947215	15951572	+	1306.0	643	https://www.orthodb.org/?query=1269525at3193	DNA replication licensing factor MCM3
1269602at3193	Complete	Chr10	3016650	3011398	-	1573.6	739	https://www.orthodb.org/?query=1269602at3193	DNA repair helicase
1269625at3193	Complete	Chr28	12985378	12978087	-	1092.3	529	https://www.orthodb.org/?query=1269625at3193	Starch synthase
1269645at3193	Complete	Chr10	985771	991467	+	1561.0	707	https://www.orthodb.org/?query=1269645at3193	DNA replication licensing factor
1269726at3193	Complete	Chr11	9138752	9133961	-	1720.6	785	https://www.orthodb.org/?query=1269726at3193	phosphorylase
1269741at3193	Complete	Chr24	24324633	24322668	-	1070.5	631	https://www.orthodb.org/?query=1269741at3193	Pentatricopeptide repeat-containing protein
1269865at3193	Complete	Chr15	2240656	2252597	+	1717.3	936	https://www.orthodb.org/?query=1269865at3193	Isoleucine--trna ligase
1269871at3193	Missing
1270191at3193	Complete	Chr11	12242607	12245762	+	764.3	378	https://www.orthodb.org/?query=1270191at3193	AP-3 complex subunit mu
1270268at3193	Complete	Chr15	21096627	21092295	-	474.9	248	https://www.orthodb.org/?query=1270268at3193	upf0454 protein
1270398at3193	Complete	Chr24	5967427	5966125	-	282.2	157	https://www.orthodb.org/?query=1270398at3193	Cytochrome c-type biogenesis protein
1270532at3193	Complete	Chr11	2002733	1990679	-	604.7	320	https://www.orthodb.org/?query=1270532at3193	dehydrogenase/reductase sdr family member 7
1270855at3193	Complete	Chr11	29935112	29946706	+	953.4	455	https://www.orthodb.org/?query=1270855at3193	pheophorbide a oxygenase
1270882at3193	Complete	Chr06	16136300	16139286	+	378.7	192	https://www.orthodb.org/?query=1270882at3193	Trafficking protein particle complex subunit
1270892at3193	Complete	Chr22	24367869	24364525	-	327.7	174	https://www.orthodb.org/?query=1270892at3193	N-acetyltransferase
1270920at3193	Complete	Chr10	13623318	13615131	-	430.0	233	https://www.orthodb.org/?query=1270920at3193	Methyltransferase
1270946at3193	Complete	Chr28	18007804	18003458	-	474.6	274	https://www.orthodb.org/?query=1270946at3193	Autophagy-related protein
1271065at3193	Complete	Chr19	800201	803494	+	700.2	357	https://www.orthodb.org/?query=1271065at3193	Peptidyl-prolyl cis-trans isomerase
1271130at3193	Complete	Chr24	10693618	10705224	+	672.7	396	https://www.orthodb.org/?query=1271130at3193	Trafficking protein particle complex subunit 13
1271171at3193	Complete	Chr01	9122207	9126270	+	245.5	119	https://www.orthodb.org/?query=1271171at3193	IRON-SULFUR ASSEMBLY PROTEIN ISCA CHLOROPLASTIC
1271451at3193	Complete	Chr28	14645227	14648930	+	1118.4	592	https://www.orthodb.org/?query=1271451at3193	Cleavage and polyadenylation specificity factor
1271528at3193	Complete	Chr22	2469644	2473015	+	856.2	491	https://www.orthodb.org/?query=1271528at3193	phosphoglucan phosphatase lsf1 chloroplastic
1271553at3193	Complete	Chr11	14153522	14151799	-	349.3	234	https://www.orthodb.org/?query=1271553at3193	PsbP domain-containing protein 7, chloroplastic
1271575at3193	Complete	Chr24	11348043	11342703	-	695.8	541	https://www.orthodb.org/?query=1271575at3193	glyoxysomal processing protease glyoxysomal
1271645at3193	Complete	Chr01	11365060	11360461	-	1408.3	673	https://www.orthodb.org/?query=1271645at3193	acyl-coenzyme A oxidase
1271796at3193	Complete	Chr04	14099406	14096375	-	447.6	239	https://www.orthodb.org/?query=1271796at3193	Ribosomal rna small subunit methyltransferase g
1272124at3193	Missing
1272202at3193	Complete	Chr24	13136418	13137377	+	622.8	312	https://www.orthodb.org/?query=1272202at3193	peroxisome biogenesis protein 7
1272300at3193	Complete	Chr26	23486947	23497153	+	525.6	312	https://www.orthodb.org/?query=1272300at3193	Deoxyribonuclease
1272301at3193	Complete	Chr28	23499880	23501084	+	482.9	231	https://www.orthodb.org/?query=1272301at3193	Chlorophyll A-B binding protein
1272431at3193	Missing
1272460at3193	Fragmented	Chr22	23639923	23642647	+	1111.8	623	https://www.orthodb.org/?query=1272460at3193	Vacuolar protein-sorting-associated protein 11
1272483at3193	Complete	Chr10	6848278	6850877	+	332.0	235	https://www.orthodb.org/?query=1272483at3193	Coiled-coil domain-containing protein
1272595at3193	Complete	Chr06	420503	410183	-	464.4	338	https://www.orthodb.org/?query=1272595at3193	choline monooxygenase
1272649at3193	Complete	Chr24	21637251	21634821	-	405.0	258	https://www.orthodb.org/?query=1272649at3193	1-ACYL-SN-GLYCEROL-3-PHOSPHATE ACYLTRANSFERASE
1272688at3193	Complete	Chr11	15247071	15247512	+	244.8	136	https://www.orthodb.org/?query=1272688at3193	Ycf20-like protein
1272740at3193	Complete	Chr11	3120638	3122914	+	323.0	176	https://www.orthodb.org/?query=1272740at3193	Exosome complex component
1272970at3193	Complete	Chr04	2666513	2661181	-	961.0	442	https://www.orthodb.org/?query=1272970at3193	Fe-S cluster assembly factor
1273124at3193	Complete	Chr13	19819447	19819930	+	227.9	132	https://www.orthodb.org/?query=1273124at3193	NAD(P)-linked oxidoreductase superfamily protein
1273319at3193	Complete	Chr19	7624097	7616605	-	1499.7	754	https://www.orthodb.org/?query=1273319at3193	Pentatricopeptide repeat-containing protein
1273411at3193	Fragmented	Chr24	6835914	6837727	+	567.5	288	https://www.orthodb.org/?query=1273411at3193	DNA photolyase
1273629at3193	Complete	Chr28	16256021	16256714	+	406.3	214	https://www.orthodb.org/?query=1273629at3193	peroxisomal membrane protein
1273735at3193	Missing
1273787at3193	Complete	Chr08	35036355	35026592	-	1311.7	870	https://www.orthodb.org/?query=1273787at3193	f-box protein
1273844at3193	Complete	Chr28	712340	705350	-	444.7	264	https://www.orthodb.org/?query=1273844at3193	L-aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase-like
1273903at3193	Complete	Chr06	16584642	16579950	-	1419.3	698	https://www.orthodb.org/?query=1273903at3193	DNA replication licensing factor
1273959at3193	Complete	Chr13	17131372	17130577	-	287.3	200	https://www.orthodb.org/?query=1273959at3193	fatty acid desaturase
1274019at3193	Complete	Chr08	34430150	34432479	+	692.4	328	https://www.orthodb.org/?query=1274019at3193	Replication factor c subunit
1274249at3193	Complete	Chr08	27329665	27338279	+	819.5	416	https://www.orthodb.org/?query=1274249at3193	tryptophan--tRNA ligase
1274258at3193	Complete	Chr10	1856979	1858725	+	622.3	313	https://www.orthodb.org/?query=1274258at3193	l-galactose dehydrogenase
1274352at3193	Missing
1274456at3193	Complete	Chr18	886458	882755	-	1535.3	681	https://www.orthodb.org/?query=1274456at3193	Elongation factor
1274490at3193	Missing
1274528at3193	Complete	Chr28	9108399	9122028	+	1058.9	513	https://www.orthodb.org/?query=1274528at3193	Tho complex subunit
1274626at3193	Missing
1274676at3193	Complete	Chr24	5898201	5903202	+	645.5	315	https://www.orthodb.org/?query=1274676at3193	Peroxisome biogenesis protein 2
1274824at3193	Missing
1274957at3193	Complete	Chr15	17873334	17883980	+	718.0	329	https://www.orthodb.org/?query=1274957at3193	Eukaryotic translation initiation factor 3 subunit
1275024at3193	Complete	Chr26	607589	611001	+	563.0	361	https://www.orthodb.org/?query=1275024at3193	cytoplasmic trna 2-thiolation protein 2
1275041at3193	Complete	Chr06	15215567	15212870	-	1339.4	753	https://www.orthodb.org/?query=1275041at3193	pentatricopeptide repeat-containing protein
1275236at3193	Complete	Chr01	16865258	16869548	+	549.0	276	https://www.orthodb.org/?query=1275236at3193	queuosine salvage protein
1275266at3193	Complete	Chr26	19927015	19929134	+	378.7	239	https://www.orthodb.org/?query=1275266at3193	D-tagatose-1,6-bisphosphate aldolase
1275319at3193	Complete	Chr04	303759	305456	+	811.0	482	https://www.orthodb.org/?query=1275319at3193	pentatricopeptide repeat-containing protein
1275348at3193	Complete	Chr28	10604144	10601642	-	1451.2	727	https://www.orthodb.org/?query=1275348at3193	Pentatricopeptide repeat-containing protein
1275607at3193	Missing
1275666at3193	Complete	Chr28	13888710	13887065	-	198.3	109	https://www.orthodb.org/?query=1275666at3193	uncharacterized protein LOC113729972 isoform X1
1275722at3193	Complete	Chr10	11249411	11252385	+	483.6	275	https://www.orthodb.org/?query=1275722at3193	tip41-like protein
1275738at3193	Complete	Chr11	14145572	14151403	+	1535.6	950	https://www.orthodb.org/?query=1275738at3193	Lysine-specific demethylase
1275874at3193	Complete	Chr28	14811873	14814401	+	446.3	274	https://www.orthodb.org/?query=1275874at3193	Zinc finger CCHC domain-containing protein
1275915at3193	Complete	Chr01	3553116	3548502	-	358.6	228	https://www.orthodb.org/?query=1275915at3193	ABC transporter
1275923at3193	Complete	Chr28	15763423	15745523	-	2226.7	1159	https://www.orthodb.org/?query=1275923at3193	cleavage and polyadenylation specificity factor
1275975at3193	Missing
1276013at3193	Complete	Chr08	25944542	25981651	+	304.3	150	https://www.orthodb.org/?query=1276013at3193	hemoglobin
1276053at3193	Complete	Chr28	22280013	22275939	-	534.7	276	https://www.orthodb.org/?query=1276053at3193	Nitrilase
1276540at3193	Complete	Chr24	4180969	4183874	+	896.3	395	https://www.orthodb.org/?query=1276540at3193	Developmentally regulated G-protein
1276689at3193	Fragmented	Chr24	27826157	27841868	+	1188.6	676	https://www.orthodb.org/?query=1276689at3193	protein nap1
1276690at3193	Missing
1276773at3193	Complete	Chr18	13736420	13732747	-	416.1	212	https://www.orthodb.org/?query=1276773at3193	ATP-DEPENDENT HELICASE/DEOXYRIBONUCLEASE SUBUNIT B
1276800at3193	Complete	Chr18	8560794	8562733	+	845.5	480	https://www.orthodb.org/?query=1276800at3193	nitroreductase
1277068at3193	Complete	Chr22	21780765	21784902	+	329.8	205	https://www.orthodb.org/?query=1277068at3193	phosphatidylglycerophosphate phosphatase 1
1277392at3193	Complete	Chr18	10010733	10005566	-	504.1	247	https://www.orthodb.org/?query=1277392at3193	NAD(P)-binding Rossmann-fold superfamily protein
1277663at3193	Complete	Chr18	17921481	17858437	-	432.9	283	https://www.orthodb.org/?query=1277663at3193	TRNA (cytidine(32)/guanosine(34)-2'-O)-methyltransferase
1277929at3193	Complete	Chr01	15091540	15096862	+	1131.6	571	https://www.orthodb.org/?query=1277929at3193	Kinesin-like protein
1278135at3193	Complete	Chr15	19702290	19699751	-	276.5	177	https://www.orthodb.org/?query=1278135at3193	uncharacterized protein at5g43822
1278254at3193	Complete	Chr19	15674921	15681487	+	1289.8	850	https://www.orthodb.org/?query=1278254at3193	DNA mismatch repair protein
1278512at3193	Complete	Chr18	6735195	6717782	-	942.6	579	https://www.orthodb.org/?query=1278512at3193	E3 ubiquitin-protein ligase
1278530at3193	Complete	Chr28	22392499	22394260	+	244.6	176	https://www.orthodb.org/?query=1278530at3193	Elongator complex protein
1278625at3193	Complete	Chr08	35813674	35809684	-	278.9	191	https://www.orthodb.org/?query=1278625at3193	peptidyl-prolyl cis-trans isomerase
1278722at3193	Complete	Chr04	10190785	10185862	-	498.7	243	https://www.orthodb.org/?query=1278722at3193	sodium/pyruvate cotransporter bass2, chloroplastic
1278779at3193	Complete	Chr19	6223371	6222207	-	420.1	246	https://www.orthodb.org/?query=1278779at3193	Wall-associated receptor kinase
1279084at3193	Missing
1279166at3193	Complete	Chr11	15734484	15738933	+	552.1	293	https://www.orthodb.org/?query=1279166at3193	NAD(P)-binding Rossmann-fold superfamily protein
1279260at3193	Complete	Chr26	22162138	22169126	+	1810.9	813	https://www.orthodb.org/?query=1279260at3193	UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase SPINDLY
1279464at3193	Complete	Chr24	1155346	1152707	-	614.0	302	https://www.orthodb.org/?query=1279464at3193	LOW PSII ACCUMULATION 3 protein
1279481at3193	Complete	Chr06	15671981	15674692	+	325.9	190	https://www.orthodb.org/?query=1279481at3193	26S proteasome non-ATPase regulatory subunit
1279511at3193	Complete	Chr11	1159635	1164278	+	1148.5	566	https://www.orthodb.org/?query=1279511at3193	DNA topoisomerase
1279638at3193	Missing
1279865at3193	Complete	Chr01	22177475	22189724	+	797.3	365	https://www.orthodb.org/?query=1279865at3193	3-dehydroquinate synthase
1280416at3193	Complete	Chr06	15758228	15757601	-	176.8	106	https://www.orthodb.org/?query=1280416at3193	Cytochrome c oxidase
1280570at3193	Complete	Chr24	3137254	3141105	+	730.5	532	https://www.orthodb.org/?query=1280570at3193	Calcineurin-like metallo-phosphoesterase superfamily protein
1280628at3193	Complete	Chr18	15823616	15817354	-	722.3	365	https://www.orthodb.org/?query=1280628at3193	Protein TIC 56 chloroplastic
1280655at3193	Complete	Chr10	4898603	4899439	+	414.7	209	https://www.orthodb.org/?query=1280655at3193	adaptin ear-binding coat-associated protein
1280656at3193	Complete	Chr06	8930951	8931839	+	444.6	277	https://www.orthodb.org/?query=1280656at3193	DNA repair protein
1280802at3193	Complete	Chr24	25010367	25016829	+	1591.3	776	https://www.orthodb.org/?query=1280802at3193	DNA replication licensing factor
1280890at3193	Complete	Chr01	8703292	8719099	+	809.6	353	https://www.orthodb.org/?query=1280890at3193	Developmentally-regulated G-protein
1281035at3193	Complete	Chr01	17104112	17107886	+	628.3	419	https://www.orthodb.org/?query=1281035at3193	molybdate-anion transporter
1281057at3193	Fragmented	Chr08	36284946	36285854	+	133.1	71	https://www.orthodb.org/?query=1281057at3193	TRNA pseudouridine synthase
1281122at3193	Complete	Chr28	26993940	26988376	-	520.3	285	https://www.orthodb.org/?query=1281122at3193	Uricase
1281201at3193	Missing
1281350at3193	Missing
1281381at3193	Complete	Chr06	302760	270180	-	1452.9	849	https://www.orthodb.org/?query=1281381at3193	protein TRANSPARENT TESTA 9
1281496at3193	Complete	Chr04	2820559	2812494	-	1569.8	863	https://www.orthodb.org/?query=1281496at3193	DNA mismatch repair protein
1281619at3193	Complete	Chr04	4531565	4528476	-	847.6	412	https://www.orthodb.org/?query=1281619at3193	Enhanced ethylene response protein
1281643at3193	Missing
1281672at3193	Complete	Chr10	1817893	1814976	-	689.5	318	https://www.orthodb.org/?query=1281672at3193	proline iminopeptidase
1281699at3193	Fragmented	Chr11	1259907	1250791	-	450.9	290	https://www.orthodb.org/?query=1281699at3193	Transducin/WD40 repeat-like superfamily protein
1282046at3193	Complete	Chr11	29148799	29152012	+	808.3	366	https://www.orthodb.org/?query=1282046at3193	polycomb group protein
1282152at3193	Complete	Chr15	6760441	6764738	+	2081.6	933	https://www.orthodb.org/?query=1282152at3193	u5 small nuclear ribonucleoprotein component
1282229at3193	Complete	Chr08	34290443	34283362	-	777.5	411	https://www.orthodb.org/?query=1282229at3193	Lariat debranching enzyme
1282288at3193	Complete	Chr11	17838217	17844001	+	726.3	401	https://www.orthodb.org/?query=1282288at3193	Translation initiation factor eif-2b subunit gamma
1282445at3193	Complete	Chr11	13606467	13603176	-	620.7	372	https://www.orthodb.org/?query=1282445at3193	TAFAZZIN
1282741at3193	Complete	Chr19	23691681	23694249	+	895.1	477	https://www.orthodb.org/?query=1282741at3193	Pentatricopeptide repeat-containing protein
1282751at3193	Complete	Chr26	18760283	18756906	-	723.6	410	https://www.orthodb.org/?query=1282751at3193	Importin subunit alpha
1282758at3193	Complete	Chr18	4134741	4132506	-	1031.6	606	https://www.orthodb.org/?query=1282758at3193	translation initiation factor IF
1283082at3193	Complete	Chr13	631144	622603	-	1603.2	771	https://www.orthodb.org/?query=1283082at3193	pyrophosphate-energized membrane proton pump
1283137at3193	Complete	Chr28	7847996	7852603	+	489.9	249	https://www.orthodb.org/?query=1283137at3193	ATP-DEPENDENT CLP PROTEASE PROTEOLYTIC SUBUNIT
1283141at3193	Complete	Chr13	22772856	22771487	-	405.9	189	https://www.orthodb.org/?query=1283141at3193	Mitotic spindle checkpoint protein
1283164at3193	Complete	Chr04	6053821	6055989	+	431.7	215	https://www.orthodb.org/?query=1283164at3193	eukaryotic translation initiation factor 3 subunit K
1283922at3193	Complete	Chr28	4488626	4485673	-	373.0	213	https://www.orthodb.org/?query=1283922at3193	uncharacterized protein At2g39795, mitochondrial
1283940at3193	Complete	Chr08	32387334	32380451	-	868.7	454	https://www.orthodb.org/?query=1283940at3193	WD repeat-containing protein atcsa-1
1283983at3193	Complete	Chr04	1328988	1330371	+	366.8	177	https://www.orthodb.org/?query=1283983at3193	Peptidyl-prolyl cis-trans isomerase
1283993at3193	Complete	Chr10	3249797	3247201	-	389.4	173	https://www.orthodb.org/?query=1283993at3193	Acyl-CoA N-acyltransferases (NAT) superfamily protein
1284154at3193	Complete	Chr08	28144253	28133569	-	1360.7	756	https://www.orthodb.org/?query=1284154at3193	WD and tetratricopeptide repeat protein
1284483at3193	Complete	Chr08	28308392	28314914	+	706.6	339	https://www.orthodb.org/?query=1284483at3193	cytoplasmic trna 2-thiolation protein 1
1284628at3193	Missing
1284827at3193	Complete	Chr04	14039352	14028318	-	662.7	307	https://www.orthodb.org/?query=1284827at3193	bifunctional L-3-cyanoalanine synthase/cysteine synthase
1284968at3193	Complete	Chr13	15119157	15065551	-	1179.3	821	https://www.orthodb.org/?query=1284968at3193	ATP-dependent DNA helicase
1284973at3193	Missing
1284985at3193	Complete	Chr06	14866132	14864963	-	658.2	317	https://www.orthodb.org/?query=1284985at3193	Gdp-l-fucose synthase
1285020at3193	Complete	Chr08	36203221	36205668	+	1191.3	681	https://www.orthodb.org/?query=1285020at3193	Lysine-specific histone demethylase 1
1285074at3193	Complete	Chr04	20519887	20529341	+	575.1	330	https://www.orthodb.org/?query=1285074at3193	Cell division protein FtsY
1285267at3193	Complete	Chr13	22416255	22412357	-	1435.0	705	https://www.orthodb.org/?query=1285267at3193	OXYSTEROL-BINDING PROTEIN-RELATED
1285334at3193	Missing
1285362at3193	Complete	Chr18	10992057	10992764	+	230.1	174	https://www.orthodb.org/?query=1285362at3193	cadmium-induced protein AS8
1285411at3193	Missing
1285433at3193	Complete	Chr10	8569481	8566790	-	835.7	379	https://www.orthodb.org/?query=1285433at3193	D-isomer specific 2-hydroxyacid dehydrogenase NAD-binding domain
1285515at3193	Fragmented	Chr13	23366895	23364735	-	460.9	265	https://www.orthodb.org/?query=1285515at3193	Alpha-ketoglutarate-dependent dioxygenase
1285528at3193	Complete	Chr26	12957093	12960466	+	822.7	369	https://www.orthodb.org/?query=1285528at3193	Magnesium-protoporphyrin IX monomethyl ester of oxidative cyclase
1285807at3193	Complete	Chr28	947441	942261	-	439.8	286	https://www.orthodb.org/?query=1285807at3193	RIBONUCLEASE
1286040at3193	Complete	Chr13	18788144	18784473	-	1868.0	1002	https://www.orthodb.org/?query=1286040at3193	protein argonaute
1286261at3193	Complete	Chr08	6216564	6214355	-	364.6	236	https://www.orthodb.org/?query=1286261at3193	GPI inositol-deacylase
1286347at3193	Complete	Chr18	13339023	13333725	-	364.6	189	https://www.orthodb.org/?query=1286347at3193	elongation factor
1286385at3193	Complete	Chr13	23656500	23650566	-	764.7	408	https://www.orthodb.org/?query=1286385at3193	DNA primase large subunit
1286471at3193	Complete	Chr15	2212066	2214751	+	1435.9	839	https://www.orthodb.org/?query=1286471at3193	Pentatricopeptide repeat-containing protein
1286580at3193	Complete	Chr26	17746130	17753462	+	679.4	329	https://www.orthodb.org/?query=1286580at3193	Replication factor C subunit
1286710at3193	Complete	Chr24	2792571	2793923	+	392.6	206	https://www.orthodb.org/?query=1286710at3193	alpha-ketoglutarate-dependent dioxygenase alkB
1287009at3193	Complete	Chr06	4788183	4789887	+	879.2	455	https://www.orthodb.org/?query=1287009at3193	pentatricopeptide repeat-containing protein
1287041at3193	Missing
1287082at3193	Missing
1287369at3193	Complete	Chr08	33475490	33477239	+	896.0	399	https://www.orthodb.org/?query=1287369at3193	UDP-Sulfoquinovose Synthase (chloroplastic)
1287372at3193	Complete	Chr06	27896096	27921570	+	856.2	528	https://www.orthodb.org/?query=1287372at3193	Peroxisome biogenesis protein 5
1287391at3193	Missing
1287475at3193	Complete	Chr26	23126742	23129232	+	560.4	338	https://www.orthodb.org/?query=1287475at3193	Mediator of RNA polymerase II transcription subunit
1287487at3193	Fragmented	Chr22	15200284	15193265	-	730.3	349	https://www.orthodb.org/?query=1287487at3193	Serine/threonine-protein phosphatase 5
1287689at3193	Complete	Chr24	26160344	26156593	-	343.9	255	https://www.orthodb.org/?query=1287689at3193	urease accessory protein
1287757at3193	Complete	Chr18	6576572	6570861	-	687.1	373	https://www.orthodb.org/?query=1287757at3193	phosphatidylserine decarboxylase
1287896at3193	Complete	Chr13	19596820	19593922	-	471.5	276	https://www.orthodb.org/?query=1287896at3193	Protein HGH1
1288041at3193	Fragmented	Chr28	16241909	16245147	+	1197.1	616	https://www.orthodb.org/?query=1288041at3193	conserved oligomeric Golgi complex subunit 7
