# BUSCO version is: 5.8.3 
# The lineage dataset is: embryophyta_odb12 (Creation date: 2025-07-01, number of genomes: 78, number of BUSCOs: 2026)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
1262341at3193	Complete	Chr23	7130504	7133798	+	199.3	95	https://www.orthodb.org/?query=1262341at3193	Cysteine-rich PDZ-binding protein
1262357at3193	Complete	Chr20	2141784	2149226	+	765.3	424	https://www.orthodb.org/?query=1262357at3193	Sialyltransferase
1262362at3193	Complete	Chr07	9294793	9293450	-	217.5	127	https://www.orthodb.org/?query=1262362at3193	Zinc finger and BTB domain-containing protein 11 isoform 1
1262769at3193	Complete	Chr07	33206227	33208683	+	645.3	343	https://www.orthodb.org/?query=1262769at3193	Rossmann-like alpha/beta/alpha sandwich
1262972at3193	Complete	Chr09	823542	825513	+	411.1	206	https://www.orthodb.org/?query=1262972at3193	Transmembrane protein 205
1263016at3193	Complete	Chr20	4785447	4783963	-	499.3	312	https://www.orthodb.org/?query=1263016at3193	Diphthine methyltransferase
1263062at3193	Complete	Chr23	5997011	5986148	-	5479.3	2275	https://www.orthodb.org/?query=1263062at3193	pre-mRNA-processing-splicing factor
1263210at3193	Complete	Chr12	6128945	6130280	+	176.4	94	https://www.orthodb.org/?query=1263210at3193	Transcription elongation factor B polypeptide
1263619at3193	Fragmented	Chr27	8132940	8130654	-	203.7	142	https://www.orthodb.org/?query=1263619at3193	guanylyl cyclase 1
1263733at3193	Complete	Chr02	21483025	21485571	+	310.9	180	https://www.orthodb.org/?query=1263733at3193	autophagy-related protein
1263876at3193	Missing
1263926at3193	Complete	Chr09	24491134	24494846	+	598.4	316	https://www.orthodb.org/?query=1263926at3193	2-oxoisovalerate dehydrogenase subunit beta 2
1264076at3193	Complete	Chr21	15841459	15846637	+	521.8	317	https://www.orthodb.org/?query=1264076at3193	Nitrile-specifier protein
1264275at3193	Missing
1264299at3193	Complete	Chr27	4240987	4242422	+	266.2	151	https://www.orthodb.org/?query=1264299at3193	Cysteine and histidine-rich domain-containing protein
1264523at3193	Missing
1264553at3193	Missing
1264567at3193	Complete	Chr02	2624209	2629282	+	496.4	273	https://www.orthodb.org/?query=1264567at3193	Wd repeat domain-containing protein
1264589at3193	Complete	Chr25	1995807	1993759	-	411.1	216	https://www.orthodb.org/?query=1264589at3193	Translin
1264599at3193	Complete	Chr07	31141877	31138222	-	798.1	413	https://www.orthodb.org/?query=1264599at3193	Sphingomyelin synthase-like domain
1264767at3193	Complete	Chr25	4246810	4242826	-	681.4	348	https://www.orthodb.org/?query=1264767at3193	Cytosolic iron-sulfur protein assembly protein
1264826at3193	Complete	Chr27	7671058	7671784	+	244.9	178	https://www.orthodb.org/?query=1264826at3193	WUSCHEL-related homeobox
1264885at3193	Complete	Chr27	9446548	9442611	-	620.7	332	https://www.orthodb.org/?query=1264885at3193	Geranylgeranyl transferase type-1 subunit beta
1264898at3193	Complete	Chr27	9180596	9156926	-	723.2	354	https://www.orthodb.org/?query=1264898at3193	Dual-specificity RNA methyltransferase
1265033at3193	Complete	Chr07	4287223	4283041	-	821.0	388	https://www.orthodb.org/?query=1265033at3193	QUEUINE TRNA-RIBOSYLTRANSFERASE CATALYTIC SUBUNIT 1
1265035at3193	Complete	Chr02	23641668	23644878	+	835.6	379	https://www.orthodb.org/?query=1265035at3193	UPF0183 protein
1265050at3193	Complete	Chr20	3361959	3365284	+	1285.5	557	https://www.orthodb.org/?query=1265050at3193	elongator complex protein 3
1265347at3193	Fragmented	Chr25	9112384	9110575	-	454.0	221	https://www.orthodb.org/?query=1265347at3193	Abhd18
1265376at3193	Missing
1265487at3193	Missing
1265640at3193	Complete	Chr25	20423117	20408825	-	1714.6	867	https://www.orthodb.org/?query=1265640at3193	4-alpha-glucanotransferase
1265833at3193	Missing
1265835at3193	Complete	Chr27	11378688	11383036	+	555.4	302	https://www.orthodb.org/?query=1265835at3193	Golgi to ER traffic protein
1265883at3193	Complete	Chr23	8532221	8544959	+	705.2	356	https://www.orthodb.org/?query=1265883at3193	telomerase Cajal body protein
1266208at3193	Missing
1266364at3193	Fragmented	Chr07	360203	358438	-	209.0	129	https://www.orthodb.org/?query=1266364at3193	PsbP domain-containing protein 3, chloroplastic
1266388at3193	Complete	Chr16	1225916	1220449	-	1180.7	585	https://www.orthodb.org/?query=1266388at3193	aldehyde dehydrogenase
1267126at3193	Complete	Chr20	24841775	24838502	-	415.2	207	https://www.orthodb.org/?query=1267126at3193	UPF0235 protein
1267266at3193	Complete	Chr20	2024568	2026310	+	922.5	471	https://www.orthodb.org/?query=1267266at3193	Isopenicillin N synthase-like
1267329at3193	Complete	Chr07	15213409	15216249	+	989.1	460	https://www.orthodb.org/?query=1267329at3193	Eukaryotic translation initiation factor 3 subunit L
1267607at3193	Complete	Chr14	1512757	1511287	-	781.8	450	https://www.orthodb.org/?query=1267607at3193	pentatricopeptide repeat-containing protein
1267912at3193	Fragmented	Chr16	8945514	8941105	-	489.2	283	https://www.orthodb.org/?query=1267912at3193	7-hydroxymethyl chlorophyll a reductase
1267956at3193	Complete	Chr12	25879479	25865233	-	797.8	513	https://www.orthodb.org/?query=1267956at3193	Peptidyl-prolyl cis-trans isomerase
1267969at3193	Complete	Chr05	12319892	12316088	-	2571.6	1223	https://www.orthodb.org/?query=1267969at3193	Oxoprolinase
1268052at3193	Complete	Chr23	14142124	14138033	-	667.7	351	https://www.orthodb.org/?query=1268052at3193	carboxyl-terminal-processing peptidase 1, chloroplastic
1268055at3193	Complete	Chr07	33787539	33784896	-	506.4	332	https://www.orthodb.org/?query=1268055at3193	ribosome maturation protein
1268221at3193	Complete	Chr07	11745297	11742497	-	616.9	302	https://www.orthodb.org/?query=1268221at3193	Methyltransferase
1268265at3193	Missing
1268333at3193	Complete	Chr27	10287550	10291226	+	2478.9	1146	https://www.orthodb.org/?query=1268333at3193	Splicing factor 3B subunit 3
1268378at3193	Complete	Chr27	457982	456015	-	307.8	155	https://www.orthodb.org/?query=1268378at3193	NADH dehydrogenase of ubiquinone 1 alpha subcomplex subunit 12
1268466at3193	Complete	Chr02	23301324	23309223	+	538.2	315	https://www.orthodb.org/?query=1268466at3193	uncharacterized protein LOC111397218 isoform X1
1268588at3193	Complete	Chr07	7501755	7504944	+	626.8	315	https://www.orthodb.org/?query=1268588at3193	G-protein coupled receptor
1268589at3193	Complete	Chr02	25304763	25303330	-	276.8	189	https://www.orthodb.org/?query=1268589at3193	nucleoside-triphosphatase
1268657at3193	Fragmented	Chr23	1401130	1397959	-	720.7	426	https://www.orthodb.org/?query=1268657at3193	Leucine--trna ligase
1269035at3193	Complete	Chr07	8639342	8641541	+	614.3	286	https://www.orthodb.org/?query=1269035at3193	Memo1
1269100at3193	Missing
1269193at3193	Complete	Chr07	2483648	2482669	-	366.5	187	https://www.orthodb.org/?query=1269193at3193	glucose-induced degradation protein 8
1269437at3193	Complete	Chr12	3656414	3651557	-	371.7	179	https://www.orthodb.org/?query=1269437at3193	Lactoylglutathione lyase
1269525at3193	Missing
1269602at3193	Complete	Chr09	2452723	2447402	-	1626.8	739	https://www.orthodb.org/?query=1269602at3193	DNA repair helicase
1269625at3193	Complete	Chr27	1675064	1669957	-	937.6	524	https://www.orthodb.org/?query=1269625at3193	Starch synthase
1269645at3193	Missing
1269726at3193	Fragmented	Chr12	6461010	6452742	-	1226.0	579	https://www.orthodb.org/?query=1269726at3193	phosphorylase
1269741at3193	Complete	Chr23	26917369	26919287	+	745.6	589	https://www.orthodb.org/?query=1269741at3193	Pentatricopeptide repeat-containing protein
1269865at3193	Complete	Chr16	2387234	2397101	+	1864.5	936	https://www.orthodb.org/?query=1269865at3193	Isoleucine--trna ligase
1269871at3193	Complete	Chr07	3175811	3171955	-	846.7	396	https://www.orthodb.org/?query=1269871at3193	COP9 signalosome complex subunit
1270191at3193	Fragmented	Chr12	9895897	9897101	+	107.1	76	https://www.orthodb.org/?query=1270191at3193	AP-3 complex subunit mu
1270268at3193	Fragmented	Chr16	25600143	25602816	+	218.8	152	https://www.orthodb.org/?query=1270268at3193	upf0454 protein
1270398at3193	Missing
1270532at3193	Missing
1270855at3193	Fragmented	Chr12	28580286	28582601	+	489.3	260	https://www.orthodb.org/?query=1270855at3193	pheophorbide a oxygenase
1270882at3193	Complete	Chr05	12112549	12115654	+	379.0	192	https://www.orthodb.org/?query=1270882at3193	Trafficking protein particle complex subunit
1270892at3193	Missing
1270920at3193	Missing
1270946at3193	Complete	Chr27	6368622	6363867	-	460.7	281	https://www.orthodb.org/?query=1270946at3193	Autophagy-related protein
1271065at3193	Complete	Chr20	688932	692156	+	708.5	357	https://www.orthodb.org/?query=1271065at3193	Peptidyl-prolyl cis-trans isomerase
1271130at3193	Missing
1271171at3193	Complete	Chr02	3927408	3923511	-	245.2	119	https://www.orthodb.org/?query=1271171at3193	IRON-SULFUR ASSEMBLY PROTEIN ISCA CHLOROPLASTIC
1271451at3193	Complete	Chr27	3065067	3060498	-	1296.6	708	https://www.orthodb.org/?query=1271451at3193	Cleavage and polyadenylation specificity factor
1271528at3193	Missing
1271553at3193	Complete	Chr12	11731995	11730220	-	401.4	234	https://www.orthodb.org/?query=1271553at3193	PsbP domain-containing protein 7, chloroplastic
1271575at3193	Complete	Chr23	9811393	9806002	-	792.2	544	https://www.orthodb.org/?query=1271575at3193	glyoxysomal processing protease glyoxysomal
1271645at3193	Complete	Chr02	12150372	12145859	-	1411.5	673	https://www.orthodb.org/?query=1271645at3193	acyl-coenzyme A oxidase
1271796at3193	Complete	Chr03	10342457	10339388	-	529.1	267	https://www.orthodb.org/?query=1271796at3193	Ribosomal rna small subunit methyltransferase g
1272124at3193	Complete	Chr07	874975	872147	-	1051.0	607	https://www.orthodb.org/?query=1272124at3193	Pentatricopeptide repeat-containing protein
1272202at3193	Complete	Chr23	11429489	11430449	+	647.3	312	https://www.orthodb.org/?query=1272202at3193	peroxisome biogenesis protein 7
1272300at3193	Complete	Chr25	5673620	5676187	+	617.8	286	https://www.orthodb.org/?query=1272300at3193	Deoxyribonuclease
1272301at3193	Complete	Chr27	11878688	11879949	+	483.8	231	https://www.orthodb.org/?query=1272301at3193	Chlorophyll A-B binding protein
1272431at3193	Complete	Chr23	9206605	9207426	+	506.3	272	https://www.orthodb.org/?query=1272431at3193	Sphingolipid delta(4)-desaturase
1272460at3193	Complete	Chr16	2191325	2195838	+	1828.3	892	https://www.orthodb.org/?query=1272460at3193	Vacuolar protein-sorting-associated protein 11
1272483at3193	Complete	Chr09	4694102	4696332	+	360.0	235	https://www.orthodb.org/?query=1272483at3193	Coiled-coil domain-containing protein
1272595at3193	Complete	Chr05	444509	440149	-	685.6	353	https://www.orthodb.org/?query=1272595at3193	choline monooxygenase
1272649at3193	Complete	Chr23	23751455	23747306	-	471.6	257	https://www.orthodb.org/?query=1272649at3193	1-ACYL-SN-GLYCEROL-3-PHOSPHATE ACYLTRANSFERASE
1272688at3193	Complete	Chr12	12889323	12889764	+	244.7	135	https://www.orthodb.org/?query=1272688at3193	Ycf20-like protein
1272740at3193	Missing
1272970at3193	Missing
1273124at3193	Complete	Chr14	4374948	4374486	-	265.7	134	https://www.orthodb.org/?query=1273124at3193	NAD(P)-linked oxidoreductase superfamily protein
1273319at3193	Complete	Chr20	6288289	6327819	+	1501.7	754	https://www.orthodb.org/?query=1273319at3193	Pentatricopeptide repeat-containing protein
1273411at3193	Complete	Chr23	5528147	5537247	+	1003.5	507	https://www.orthodb.org/?query=1273411at3193	DNA photolyase
1273629at3193	Complete	Chr27	4807768	4808461	+	400.9	214	https://www.orthodb.org/?query=1273629at3193	peroxisomal membrane protein
1273735at3193	Complete	Chr09	13221239	13216901	-	1267.7	641	https://www.orthodb.org/?query=1273735at3193	DNA replication licensing factor
1273787at3193	Complete	Chr07	9532757	9525348	-	1485.3	871	https://www.orthodb.org/?query=1273787at3193	f-box protein
1273844at3193	Complete	Chr27	19973759	19983569	+	394.6	264	https://www.orthodb.org/?query=1273844at3193	L-aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase-like
1273903at3193	Complete	Chr05	12636904	12632327	-	1412.3	698	https://www.orthodb.org/?query=1273903at3193	DNA replication licensing factor
1273959at3193	Complete	Chr14	7021756	7022551	+	292.8	201	https://www.orthodb.org/?query=1273959at3193	fatty acid desaturase
1274019at3193	Missing
1274249at3193	Missing
1274258at3193	Complete	Chr09	1502627	1504589	+	549.9	313	https://www.orthodb.org/?query=1274258at3193	l-galactose dehydrogenase
1274352at3193	Missing
1274456at3193	Complete	Chr17	27098902	27102548	+	1539.0	681	https://www.orthodb.org/?query=1274456at3193	Elongation factor
1274490at3193	Complete	Chr09	23408088	23413802	+	296.1	202	https://www.orthodb.org/?query=1274490at3193	DNA repair protein
1274528at3193	Missing
1274626at3193	Complete	Chr07	870468	841198	-	555.0	286	https://www.orthodb.org/?query=1274626at3193	INACTIVE PURPLE ACID PHOSPHATASE-LIKE PROTEIN
1274676at3193	Missing
1274824at3193	Complete	Chr23	6865884	6862621	-	637.1	343	https://www.orthodb.org/?query=1274824at3193	deaminase
1274957at3193	Complete	Chr16	16034383	16029644	-	697.7	315	https://www.orthodb.org/?query=1274957at3193	Eukaryotic translation initiation factor 3 subunit
1275024at3193	Missing
1275041at3193	Missing
1275236at3193	Fragmented	Chr02	19208621	19209485	+	260.6	149	https://www.orthodb.org/?query=1275236at3193	queuosine salvage protein
1275266at3193	Complete	Chr25	2415634	2418938	+	363.7	240	https://www.orthodb.org/?query=1275266at3193	D-tagatose-1,6-bisphosphate aldolase
1275319at3193	Complete	Chr03	23706938	23705237	-	875.2	482	https://www.orthodb.org/?query=1275319at3193	pentatricopeptide repeat-containing protein
1275348at3193	Missing
1275607at3193	Complete	Chr07	10417433	10418817	+	569.9	295	https://www.orthodb.org/?query=1275607at3193	alkylated DNA repair protein alkB 8
1275666at3193	Complete	Chr27	2366355	2364699	-	180.1	109	https://www.orthodb.org/?query=1275666at3193	uncharacterized protein LOC113729972 isoform X1
1275722at3193	Missing
1275738at3193	Complete	Chr12	11724188	11729793	+	1628.9	950	https://www.orthodb.org/?query=1275738at3193	Lysine-specific demethylase
1275874at3193	Complete	Chr27	3175460	3184431	+	371.5	274	https://www.orthodb.org/?query=1275874at3193	Zinc finger CCHC domain-containing protein
1275915at3193	Complete	Chr02	554008	564100	+	413.0	228	https://www.orthodb.org/?query=1275915at3193	ABC transporter
1275923at3193	Fragmented	Chr27	4363331	4314687	-	1669.3	972	https://www.orthodb.org/?query=1275923at3193	cleavage and polyadenylation specificity factor
1275975at3193	Complete	Chr21	3722928	3724191	+	388.3	200	https://www.orthodb.org/?query=1275975at3193	Impact
1276013at3193	Complete	Chr07	15528953	15526881	-	249.5	134	https://www.orthodb.org/?query=1276013at3193	hemoglobin
1276053at3193	Missing
1276540at3193	Complete	Chr23	3504486	3507320	+	893.7	395	https://www.orthodb.org/?query=1276540at3193	Developmentally regulated G-protein
1276689at3193	Complete	Chr23	24988281	24973078	-	2398.0	1224	https://www.orthodb.org/?query=1276689at3193	protein nap1
1276690at3193	Complete	Chr14	11810698	11801348	-	1187.6	714	https://www.orthodb.org/?query=1276690at3193	U-box domain-containing protein
1276773at3193	Complete	Chr17	14867311	14855883	-	389.6	212	https://www.orthodb.org/?query=1276773at3193	ATP-DEPENDENT HELICASE/DEOXYRIBONUCLEASE SUBUNIT B
1276800at3193	Complete	Chr17	20153759	20151824	-	862.3	478	https://www.orthodb.org/?query=1276800at3193	nitroreductase
1277068at3193	Complete	Chr21	14358305	14361337	+	369.7	205	https://www.orthodb.org/?query=1277068at3193	phosphatidylglycerophosphate phosphatase 1
1277392at3193	Complete	Chr07	7708632	7705173	-	233.8	210	https://www.orthodb.org/?query=1277392at3193	NAD(P)-binding Rossmann-fold superfamily protein
1277663at3193	Complete	Chr05	17914891	17919758	+	628.6	293	https://www.orthodb.org/?query=1277663at3193	TRNA (cytidine(32)/guanosine(34)-2'-O)-methyltransferase
1277929at3193	Complete	Chr02	17376800	17401642	+	1097.4	576	https://www.orthodb.org/?query=1277929at3193	Kinesin-like protein
1278135at3193	Missing
1278254at3193	Complete	Chr20	12346931	12354417	+	1817.3	909	https://www.orthodb.org/?query=1278254at3193	DNA mismatch repair protein
1278512at3193	Complete	Chr17	22146854	22151857	+	966.0	579	https://www.orthodb.org/?query=1278512at3193	E3 ubiquitin-protein ligase
1278530at3193	Complete	Chr27	10816770	10823051	+	314.6	208	https://www.orthodb.org/?query=1278530at3193	Elongator complex protein
1278625at3193	Complete	Chr07	507917	497932	-	368.9	197	https://www.orthodb.org/?query=1278625at3193	peptidyl-prolyl cis-trans isomerase
1278722at3193	Complete	Chr03	7863035	7858389	-	501.2	243	https://www.orthodb.org/?query=1278722at3193	sodium/pyruvate cotransporter bass2, chloroplastic
1278779at3193	Complete	Chr20	4853733	4851824	-	396.9	247	https://www.orthodb.org/?query=1278779at3193	Wall-associated receptor kinase
1279084at3193	Complete	Chr23	25303208	25305438	+	189.6	123	https://www.orthodb.org/?query=1279084at3193	Ribonuclease H2, subunit C
1279166at3193	Missing
1279260at3193	Complete	Chr25	4612903	4629453	+	1755.0	813	https://www.orthodb.org/?query=1279260at3193	UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase SPINDLY
1279464at3193	Fragmented	Chr23	1083736	1082492	-	404.3	197	https://www.orthodb.org/?query=1279464at3193	LOW PSII ACCUMULATION 3 protein
1279481at3193	Complete	Chr05	11262388	11265067	+	332.7	191	https://www.orthodb.org/?query=1279481at3193	26S proteasome non-ATPase regulatory subunit
1279511at3193	Complete	Chr12	1083504	1088669	+	1363.8	640	https://www.orthodb.org/?query=1279511at3193	DNA topoisomerase
1279638at3193	Complete	Chr07	3186871	3191534	+	994.9	611	https://www.orthodb.org/?query=1279638at3193	Alpha-1,6-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase
1279865at3193	Complete	Chr02	24690979	24694392	+	782.9	370	https://www.orthodb.org/?query=1279865at3193	3-dehydroquinate synthase
1280416at3193	Complete	Chr05	11563820	11562995	-	123.0	100	https://www.orthodb.org/?query=1280416at3193	Cytochrome c oxidase
1280570at3193	Missing
1280628at3193	Complete	Chr17	12082625	12099020	+	470.1	366	https://www.orthodb.org/?query=1280628at3193	Protein TIC 56 chloroplastic
1280655at3193	Missing
1280656at3193	Missing
1280802at3193	Complete	Chr23	26490608	26481290	-	1227.9	630	https://www.orthodb.org/?query=1280802at3193	DNA replication licensing factor
1280890at3193	Missing
1281035at3193	Complete	Chr02	19409222	19412962	+	631.3	419	https://www.orthodb.org/?query=1281035at3193	molybdate-anion transporter
1281057at3193	Complete	Chr07	1076388	1084415	+	813.8	506	https://www.orthodb.org/?query=1281057at3193	TRNA pseudouridine synthase
1281122at3193	Missing
1281201at3193	Complete	Chr03	12218918	12256117	+	647.4	302	https://www.orthodb.org/?query=1281201at3193	kinase
1281350at3193	Missing
1281381at3193	Complete	Chr05	239042	214665	-	1463.2	849	https://www.orthodb.org/?query=1281381at3193	protein TRANSPARENT TESTA 9
1281496at3193	Missing
1281619at3193	Complete	Chr03	2903926	2906900	+	836.1	411	https://www.orthodb.org/?query=1281619at3193	Enhanced ethylene response protein
1281643at3193	Complete	Chr25	14692873	14685935	-	1352.4	637	https://www.orthodb.org/?query=1281643at3193	DNA GYRASE SUBUNIT B
1281672at3193	Complete	Chr09	1479784	1477179	-	616.9	317	https://www.orthodb.org/?query=1281672at3193	proline iminopeptidase
1281699at3193	Complete	Chr12	1166075	1160796	-	475.9	354	https://www.orthodb.org/?query=1281699at3193	Transducin/WD40 repeat-like superfamily protein
1282046at3193	Complete	Chr12	28022268	28025966	+	800.3	366	https://www.orthodb.org/?query=1282046at3193	polycomb group protein
1282152at3193	Complete	Chr16	7418922	7423265	+	2077.8	933	https://www.orthodb.org/?query=1282152at3193	u5 small nuclear ribonucleoprotein component
1282229at3193	Complete	Chr07	7826350	7819130	-	721.8	408	https://www.orthodb.org/?query=1282229at3193	Lariat debranching enzyme
1282288at3193	Complete	Chr12	16073138	16079003	+	730.5	402	https://www.orthodb.org/?query=1282288at3193	Translation initiation factor eif-2b subunit gamma
1282445at3193	Complete	Chr12	11308233	11304915	-	619.0	371	https://www.orthodb.org/?query=1282445at3193	TAFAZZIN
1282741at3193	Missing
1282751at3193	Complete	Chr25	1437321	1434347	-	802.2	436	https://www.orthodb.org/?query=1282751at3193	Importin subunit alpha
1282758at3193	Complete	Chr17	24142263	24151360	+	1205.4	622	https://www.orthodb.org/?query=1282758at3193	translation initiation factor IF
1283082at3193	Complete	Chr27	20898267	20891410	-	1590.6	772	https://www.orthodb.org/?query=1283082at3193	pyrophosphate-energized membrane proton pump
1283137at3193	Complete	Chr16	656912	660551	+	449.0	248	https://www.orthodb.org/?query=1283137at3193	ATP-DEPENDENT CLP PROTEASE PROTEOLYTIC SUBUNIT
1283141at3193	Complete	Chr14	1568320	1570017	+	425.7	199	https://www.orthodb.org/?query=1283141at3193	Mitotic spindle checkpoint protein
1283164at3193	Complete	Chr03	4260508	4262738	+	430.0	215	https://www.orthodb.org/?query=1283164at3193	eukaryotic translation initiation factor 3 subunit K
1283922at3193	Missing
1283940at3193	Fragmented	Chr07	5732553	5730197	-	619.4	332	https://www.orthodb.org/?query=1283940at3193	WD repeat-containing protein atcsa-1
1283983at3193	Complete	Chr03	596846	598175	+	238.1	176	https://www.orthodb.org/?query=1283983at3193	Peptidyl-prolyl cis-trans isomerase
1283993at3193	Complete	Chr09	2654072	2651499	-	389.6	173	https://www.orthodb.org/?query=1283993at3193	Acyl-CoA N-acyltransferases (NAT) superfamily protein
1284154at3193	Complete	Chr07	13451335	13477099	+	1341.1	733	https://www.orthodb.org/?query=1284154at3193	WD and tetratricopeptide repeat protein
1284483at3193	Complete	Chr07	13287895	13281405	-	703.5	340	https://www.orthodb.org/?query=1284483at3193	cytoplasmic trna 2-thiolation protein 1
1284628at3193	Missing
1284827at3193	Complete	Chr03	10317030	10312210	-	656.3	307	https://www.orthodb.org/?query=1284827at3193	bifunctional L-3-cyanoalanine synthase/cysteine synthase
1284968at3193	Complete	Chr14	8514468	8532951	+	1467.8	821	https://www.orthodb.org/?query=1284968at3193	ATP-dependent DNA helicase
1284973at3193	Complete	Chr16	3943784	3948219	+	785.6	421	https://www.orthodb.org/?query=1284973at3193	Nedd8-activating enzyme e1 catalytic subunit
1284985at3193	Complete	Chr05	10158238	10159357	+	660.3	318	https://www.orthodb.org/?query=1284985at3193	Gdp-l-fucose synthase
1285020at3193	Complete	Chr07	990766	993199	+	1272.2	684	https://www.orthodb.org/?query=1285020at3193	Lysine-specific histone demethylase 1
1285074at3193	Complete	Chr03	11472540	11468982	-	670.0	330	https://www.orthodb.org/?query=1285074at3193	Cell division protein FtsY
1285267at3193	Complete	Chr14	1910018	1913827	+	1428.6	704	https://www.orthodb.org/?query=1285267at3193	OXYSTEROL-BINDING PROTEIN-RELATED
1285334at3193	Complete	Chr17	23785755	23787811	+	368.4	197	https://www.orthodb.org/?query=1285334at3193	KAT8 regulatory NSL complex subunit 3
1285362at3193	Complete	Chr17	17877734	17876069	-	252.6	174	https://www.orthodb.org/?query=1285362at3193	cadmium-induced protein AS8
1285411at3193	Complete	Chr27	1904109	1899674	-	982.6	493	https://www.orthodb.org/?query=1285411at3193	splicing factor
1285433at3193	Complete	Chr09	6481953	6479304	-	840.8	379	https://www.orthodb.org/?query=1285433at3193	D-isomer specific 2-hydroxyacid dehydrogenase NAD-binding domain
1285515at3193	Missing
1285528at3193	Duplicated	Chr25	19467490	19464116	-	786.2	366	https://www.orthodb.org/?query=1285528at3193	Magnesium-protoporphyrin IX monomethyl ester of oxidative cyclase
1285528at3193	Duplicated	Chr25	19368206	19371559	+	779.5	364	https://www.orthodb.org/?query=1285528at3193	Magnesium-protoporphyrin IX monomethyl ester of oxidative cyclase
1285528at3193	Duplicated	Chr25	19515771	19512392	-	790.0	363	https://www.orthodb.org/?query=1285528at3193	Magnesium-protoporphyrin IX monomethyl ester of oxidative cyclase
1285807at3193	Complete	Chr27	19766480	19771987	+	570.5	286	https://www.orthodb.org/?query=1285807at3193	RIBONUCLEASE
1286040at3193	Duplicated	Chr16	5281338	5273416	-	899.3	973	https://www.orthodb.org/?query=1286040at3193	protein argonaute
1286040at3193	Duplicated	Chr20	24429533	24405533	-	886.9	900	https://www.orthodb.org/?query=1286040at3193	protein argonaute
1286040at3193	Duplicated	Chr23	24609481	24590535	-	830.2	871	https://www.orthodb.org/?query=1286040at3193	protein argonaute
1286261at3193	Complete	Chr07	23692809	23695115	+	433.0	237	https://www.orthodb.org/?query=1286261at3193	GPI inositol-deacylase
1286347at3193	Complete	Chr17	15440333	15444341	+	312.7	184	https://www.orthodb.org/?query=1286347at3193	elongation factor
1286385at3193	Complete	Chr14	1005834	1012793	+	763.6	408	https://www.orthodb.org/?query=1286385at3193	DNA primase large subunit
1286471at3193	Complete	Chr16	2356716	2359410	+	1657.2	841	https://www.orthodb.org/?query=1286471at3193	Pentatricopeptide repeat-containing protein
1286580at3193	Complete	Chr25	303929	311593	+	700.8	334	https://www.orthodb.org/?query=1286580at3193	Replication factor C subunit
1286710at3193	Missing
1287009at3193	Missing
1287041at3193	Complete	Chr03	10929038	10932752	+	519.9	327	https://www.orthodb.org/?query=1287041at3193	tRNA-specific adenosine deaminase
1287082at3193	Complete	Chr17	17202077	17199970	-	160.2	90	https://www.orthodb.org/?query=1287082at3193	embryo defective
1287369at3193	Missing
1287372at3193	Complete	Chr05	22622559	22627796	+	856.6	531	https://www.orthodb.org/?query=1287372at3193	Peroxisome biogenesis protein 5
1287391at3193	Complete	Chr07	10938177	10927737	-	365.4	175	https://www.orthodb.org/?query=1287391at3193	Dna-directed rna polymerase subunit beta
1287475at3193	Missing
1287487at3193	Fragmented	Chr21	10977722	10970690	-	723.3	349	https://www.orthodb.org/?query=1287487at3193	Serine/threonine-protein phosphatase 5
1287689at3193	Complete	Chr23	25823861	25827234	+	497.1	281	https://www.orthodb.org/?query=1287689at3193	urease accessory protein
1287757at3193	Missing
1287896at3193	Duplicated	Chr14	4590560	4593549	+	573.1	315	https://www.orthodb.org/?query=1287896at3193	Protein HGH1
1287896at3193	Duplicated	Chr14	4610373	4616227	+	536.7	312	https://www.orthodb.org/?query=1287896at3193	Protein HGH1
1288041at3193	Complete	Chr27	4794689	4799274	+	1662.2	835	https://www.orthodb.org/?query=1288041at3193	conserved oligomeric Golgi complex subunit 7
1288074at3193	Complete	Chr21	9594841	9600756	+	510.2	328	https://www.orthodb.org/?query=1288074at3193	diiron containing four-helix bundle family ferritin protein
1288268at3193	Missing
1288353at3193	Complete	Chr14	341759	346097	+	330.6	219	https://www.orthodb.org/?query=1288353at3193	protein neoxanthin-deficient 1
1288357at3193	Complete	Chr25	10600297	10594819	-	2875.0	1320	https://www.orthodb.org/?query=1288357at3193	magnesium chelatase
1288403at3193	Complete	Chr27	3755474	3767704	+	883.0	553	https://www.orthodb.org/?query=1288403at3193	ABC transporter b family member 28
1288561at3193	Missing
1288613at3193	Complete	Chr12	7847993	7840068	-	544.9	329	https://www.orthodb.org/?query=1288613at3193	Shewanella-like protein phosphatase
1288712at3193	Complete	Chr07	13604700	13594365	-	880.7	453	https://www.orthodb.org/?query=1288712at3193	pyridoxine/pyridoxamine 5'-phosphate oxidase 1, chloroplastic
1288815at3193	Complete	Chr16	25399310	25409931	+	654.6	398	https://www.orthodb.org/?query=1288815at3193	F-box/LRR-repeat protein
1289139at3193	Missing
1289237at3193	Fragmented	Chr14	32562278	32555209	-	245.1	143	https://www.orthodb.org/?query=1289237at3193	Protein HIGH CHLOROPHYLL FLUORESCENCE PHENOTYPE 173
